unit_id,project_id,city,license_status,occupancy_status,has_encumbrance,encumbrance_type,legal_risk_tier,last_legal_update
PRJ_0008_U021,PRJ_0008,Sevilla,granted,vacant,1,hipoteca,HIGH,2023-04-04
PRJ_0008_U022,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-08-04
PRJ_0008_U023,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2023-02-04
PRJ_0008_U024,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2021-12-04
PRJ_0008_U025,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-01-04
PRJ_0008_U026,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2023-08-04
PRJ_0008_U027,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2022-09-04
PRJ_0008_U028,PRJ_0008,Sevilla,in_review,occupied,1,servidumbre,MED,2023-10-04
PRJ_0008_U029,PRJ_0008,Sevilla,granted,reserved,1,embargo,HIGH,2023-08-04
PRJ_0008_U030,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-05-04
PRJ_0008_U031,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2022-03-04
PRJ_0008_U032,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2023-06-04
PRJ_0008_U033,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-10-04
PRJ_0008_U034,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-06-04
PRJ_0008_U035,PRJ_0008,Sevilla,granted,vacant,1,servidumbre,MED,2023-10-04
PRJ_0008_U036,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-01-04
PRJ_0008_U037,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2022-10-04
PRJ_0008_U038,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2023-09-04
PRJ_0008_U039,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2022-02-04
PRJ_0008_U040,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-06-04
PRJ_0008_U041,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-10-04
PRJ_0008_U042,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-03-04
PRJ_0008_U043,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2023-08-04
PRJ_0008_U044,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2022-08-04
PRJ_0008_U045,PRJ_0008,Sevilla,in_review,reserved,0,,LOW,2023-10-04
PRJ_0008_U046,PRJ_0008,Sevilla,granted,reserved,1,hipoteca,HIGH,2023-09-04
PRJ_0008_U047,PRJ_0008,Sevilla,in_review,reserved,0,,LOW,2022-04-04
PRJ_0008_U048,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-09-04
PRJ_0008_U049,PRJ_0008,Sevilla,pending,vacant,0,,LOW,2022-04-04
PRJ_0008_U050,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2023-04-04
PRJ_0008_U051,PRJ_0008,Sevilla,pending,reserved,0,,LOW,2022-10-04
PRJ_0008_U052,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2023-05-04
PRJ_0008_U053,PRJ_0008,Sevilla,granted,vacant,1,servidumbre,MED,2022-12-04
PRJ_0008_U054,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-12-04
PRJ_0008_U055,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-04-04
PRJ_0008_U056,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-08-04
PRJ_0008_U057,PRJ_0008,Sevilla,pending,occupied,0,,LOW,2022-10-04
PRJ_0008_U058,PRJ_0008,Sevilla,in_review,occupied,0,,LOW,2023-07-04
PRJ_0008_U059,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2022-12-04
PRJ_0008_U060,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-03-04
PRJ_0008_U061,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-03-04
PRJ_0008_U062,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2022-07-04
PRJ_0008_U063,PRJ_0008,Sevilla,pending,vacant,0,,LOW,2022-07-04
PRJ_0008_U064,PRJ_0008,Sevilla,granted,vacant,1,embargo,HIGH,2021-11-04
PRJ_0008_U065,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-01-04
PRJ_0008_U066,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-10-04
PRJ_0008_U067,PRJ_0008,Sevilla,granted,occupied,0,,LOW,2023-01-04
PRJ_0008_U068,PRJ_0008,Sevilla,granted,reserved,1,servidumbre,MED,2022-02-04
PRJ_0008_U069,PRJ_0008,Sevilla,granted,occupied,1,embargo,HIGH,2023-08-04
PRJ_0008_U070,PRJ_0008,Sevilla,in_review,occupied,0,,LOW,2023-02-04
PRJ_0008_U071,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-12-04
PRJ_0008_U072,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-12-04
PRJ_0008_U073,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-09-04
PRJ_0008_U074,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-01-04
PRJ_0008_U075,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2021-11-04
PRJ_0008_U076,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-01-04
PRJ_0008_U077,PRJ_0008,Sevilla,granted,vacant,1,servidumbre,MED,2023-06-04
PRJ_0008_U078,PRJ_0008,Sevilla,granted,vacant,1,servidumbre,MED,2021-11-04
PRJ_0008_U079,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2023-08-04
PRJ_0008_U080,PRJ_0008,Sevilla,pending,vacant,0,,LOW,2023-08-04
PRJ_0008_U081,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-05-04
PRJ_0008_U082,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2022-07-04
PRJ_0008_U083,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-10-04
PRJ_0008_U084,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2021-10-04
PRJ_0008_U085,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-02-04
PRJ_0008_U086,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2021-10-04
PRJ_0008_U087,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-10-04
PRJ_0008_U088,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-07-04
PRJ_0008_U089,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2023-07-04
PRJ_0008_U090,PRJ_0008,Sevilla,granted,vacant,1,hipoteca,HIGH,2022-09-04
PRJ_0008_U091,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2023-09-04
PRJ_0008_U092,PRJ_0008,Sevilla,granted,vacant,1,embargo,HIGH,2022-06-04
PRJ_0008_U093,PRJ_0008,Sevilla,pending,vacant,0,,LOW,2023-05-04
PRJ_0008_U094,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-06-04
PRJ_0008_U095,PRJ_0008,Sevilla,granted,reserved,0,,LOW,2022-08-04
PRJ_0008_U096,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-12-04
PRJ_0008_U097,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-05-04
PRJ_0008_U098,PRJ_0008,Sevilla,granted,vacant,0,,LOW,2022-06-04
PRJ_0008_U099,PRJ_0008,Sevilla,in_review,vacant,0,,LOW,2022-02-04
PRJ_0008_U100,PRJ_0008,Sevilla,granted,reserved,1,hipoteca,HIGH,2022-08-04
PRJ_0008_U101,PRJ_0008,Sevilla,granted,reserved,1,servidumbre,MED,2022-12-04
PRJ_0008_U102,PRJ_0008,Sevilla,pending,vacant,0,,LOW,2022-11-04
PRJ_0009_U001,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-08-09
PRJ_0009_U002,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2023-03-09
PRJ_0009_U003,PRJ_0009,Barcelona,granted,occupied,0,,LOW,2023-01-09
PRJ_0009_U004,PRJ_0009,Barcelona,in_review,vacant,0,,LOW,2022-12-09
PRJ_0009_U005,PRJ_0009,Barcelona,granted,vacant,1,embargo,HIGH,2022-09-09
PRJ_0009_U006,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-06-09
PRJ_0009_U007,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-05-09
PRJ_0009_U008,PRJ_0009,Barcelona,in_review,occupied,1,hipoteca,HIGH,2022-12-09
PRJ_0009_U009,PRJ_0009,Barcelona,pending,vacant,0,,LOW,2022-04-09
PRJ_0009_U010,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-07-09
PRJ_0009_U011,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-02-09
PRJ_0009_U012,PRJ_0009,Barcelona,granted,vacant,1,servidumbre,MED,2023-03-09
PRJ_0009_U013,PRJ_0009,Barcelona,granted,occupied,1,embargo,HIGH,2022-12-09
PRJ_0009_U014,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-12-09
PRJ_0009_U015,PRJ_0009,Barcelona,in_review,vacant,1,embargo,HIGH,2022-06-09
PRJ_0009_U016,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2022-10-09
PRJ_0009_U017,PRJ_0009,Barcelona,in_review,vacant,0,,LOW,2022-09-09
PRJ_0009_U018,PRJ_0009,Barcelona,in_review,vacant,0,,LOW,2022-04-09
PRJ_0009_U019,PRJ_0009,Barcelona,in_review,occupied,0,,LOW,2022-12-09
PRJ_0009_U020,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-04-09
PRJ_0009_U021,PRJ_0009,Barcelona,granted,occupied,0,,LOW,2022-02-09
PRJ_0009_U022,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2021-12-09
PRJ_0009_U023,PRJ_0009,Barcelona,granted,vacant,1,hipoteca,HIGH,2022-07-09
PRJ_0009_U024,PRJ_0009,Barcelona,granted,vacant,1,embargo,HIGH,2021-08-09
PRJ_0009_U025,PRJ_0009,Barcelona,granted,vacant,1,servidumbre,MED,2022-05-09
PRJ_0009_U026,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-04-09
PRJ_0009_U027,PRJ_0009,Barcelona,pending,vacant,0,,LOW,2022-12-09
PRJ_0009_U028,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2021-12-09
PRJ_0009_U029,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-12-09
PRJ_0009_U030,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-01-09
PRJ_0009_U031,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2021-10-09
PRJ_0009_U032,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-10-09
PRJ_0009_U033,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-07-09
PRJ_0009_U034,PRJ_0009,Barcelona,pending,occupied,0,,LOW,2021-12-09
PRJ_0009_U035,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-01-09
PRJ_0009_U036,PRJ_0009,Barcelona,in_review,vacant,0,,LOW,2022-06-09
PRJ_0009_U037,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-11-09
PRJ_0009_U038,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-09-09
PRJ_0009_U039,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-08-09
PRJ_0009_U040,PRJ_0009,Barcelona,pending,vacant,0,,LOW,2022-02-09
PRJ_0009_U041,PRJ_0009,Barcelona,pending,occupied,1,hipoteca,HIGH,2021-12-09
PRJ_0009_U042,PRJ_0009,Barcelona,granted,vacant,1,servidumbre,MED,2022-11-09
PRJ_0009_U043,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-05-09
PRJ_0009_U044,PRJ_0009,Barcelona,pending,reserved,0,,LOW,2021-12-09
PRJ_0009_U045,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-04-09
PRJ_0009_U046,PRJ_0009,Barcelona,granted,reserved,1,servidumbre,MED,2022-07-09
PRJ_0009_U047,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2022-02-09
PRJ_0009_U048,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-05-09
PRJ_0009_U049,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-08-09
PRJ_0009_U050,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-09-09
PRJ_0009_U051,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-07-09
PRJ_0009_U052,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-01-09
PRJ_0009_U053,PRJ_0009,Barcelona,in_review,reserved,0,,LOW,2022-02-09
PRJ_0009_U054,PRJ_0009,Barcelona,in_review,occupied,0,,LOW,2021-12-09
PRJ_0009_U055,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-10-09
PRJ_0009_U056,PRJ_0009,Barcelona,granted,vacant,1,embargo,HIGH,2023-02-09
PRJ_0009_U057,PRJ_0009,Barcelona,granted,occupied,0,,LOW,2023-07-09
PRJ_0009_U058,PRJ_0009,Barcelona,pending,vacant,0,,LOW,2023-04-09
PRJ_0009_U059,PRJ_0009,Barcelona,granted,vacant,1,embargo,HIGH,2022-08-09
PRJ_0009_U060,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-04-09
PRJ_0009_U061,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-09-09
PRJ_0009_U062,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-10-09
PRJ_0009_U063,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2021-09-09
PRJ_0009_U064,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2023-06-09
PRJ_0009_U065,PRJ_0009,Barcelona,granted,occupied,1,servidumbre,MED,2022-05-09
PRJ_0009_U066,PRJ_0009,Barcelona,granted,vacant,1,hipoteca,HIGH,2023-06-09
PRJ_0009_U067,PRJ_0009,Barcelona,in_review,vacant,0,,LOW,2022-05-09
PRJ_0009_U068,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-12-09
PRJ_0009_U069,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2022-05-09
PRJ_0009_U070,PRJ_0009,Barcelona,granted,reserved,1,embargo,HIGH,2022-12-09
PRJ_0009_U071,PRJ_0009,Barcelona,in_review,occupied,0,,LOW,2023-03-09
PRJ_0009_U072,PRJ_0009,Barcelona,pending,occupied,0,,LOW,2021-08-09
PRJ_0009_U073,PRJ_0009,Barcelona,granted,vacant,1,hipoteca,HIGH,2023-04-09
PRJ_0009_U074,PRJ_0009,Barcelona,pending,occupied,0,,LOW,2023-06-09
PRJ_0009_U075,PRJ_0009,Barcelona,granted,reserved,0,,LOW,2022-02-09
PRJ_0009_U076,PRJ_0009,Barcelona,granted,occupied,1,servidumbre,MED,2022-07-09
PRJ_0009_U077,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-08-09
PRJ_0009_U078,PRJ_0009,Barcelona,granted,vacant,0,,LOW,2021-09-09
PRJ_0010_U001,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-01-26
PRJ_0010_U002,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-11-26
PRJ_0010_U003,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-10-26
PRJ_0010_U004,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2024-03-26
PRJ_0010_U005,PRJ_0010,Madrid,granted,vacant,1,servidumbre,MED,2023-04-26
PRJ_0010_U006,PRJ_0010,Madrid,granted,vacant,1,hipoteca,HIGH,2023-10-26
PRJ_0010_U007,PRJ_0010,Madrid,granted,occupied,0,,LOW,2024-01-26
PRJ_0010_U008,PRJ_0010,Madrid,pending,reserved,0,,LOW,2023-08-26
PRJ_0010_U009,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-09-26
PRJ_0010_U010,PRJ_0010,Madrid,granted,vacant,1,hipoteca,HIGH,2024-08-26
PRJ_0010_U011,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2022-12-26
PRJ_0010_U012,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-01-26
PRJ_0010_U013,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2023-10-26
PRJ_0010_U014,PRJ_0010,Madrid,in_review,vacant,1,hipoteca,HIGH,2023-10-26
PRJ_0010_U015,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-10-26
PRJ_0010_U016,PRJ_0010,Madrid,granted,vacant,1,servidumbre,MED,2024-09-26
PRJ_0010_U017,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2023-08-26
PRJ_0010_U018,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-05-26
PRJ_0010_U019,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-08-26
PRJ_0010_U020,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-06-26
PRJ_0010_U021,PRJ_0010,Madrid,in_review,reserved,0,,LOW,2022-12-26
PRJ_0010_U022,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-06-26
PRJ_0010_U023,PRJ_0010,Madrid,granted,reserved,0,,LOW,2023-11-26
PRJ_0010_U024,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-03-26
PRJ_0010_U025,PRJ_0010,Madrid,pending,vacant,0,,LOW,2024-06-26
PRJ_0010_U026,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-09-26
PRJ_0010_U027,PRJ_0010,Madrid,pending,vacant,1,hipoteca,HIGH,2024-10-26
PRJ_0010_U028,PRJ_0010,Madrid,granted,reserved,1,servidumbre,MED,2024-02-26
PRJ_0010_U029,PRJ_0010,Madrid,granted,occupied,1,embargo,HIGH,2023-09-26
PRJ_0010_U030,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-04-26
PRJ_0010_U031,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2024-10-26
PRJ_0010_U032,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2023-01-26
PRJ_0010_U033,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-03-26
PRJ_0010_U034,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-06-26
PRJ_0010_U035,PRJ_0010,Madrid,pending,occupied,0,,LOW,2022-11-26
PRJ_0010_U036,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2023-01-26
PRJ_0010_U037,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2024-08-26
PRJ_0010_U038,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-02-26
PRJ_0010_U039,PRJ_0010,Madrid,granted,occupied,0,,LOW,2022-11-26
PRJ_0010_U040,PRJ_0010,Madrid,granted,vacant,1,embargo,HIGH,2023-11-26
PRJ_0010_U041,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-03-26
PRJ_0010_U042,PRJ_0010,Madrid,pending,reserved,0,,LOW,2023-10-26
PRJ_0010_U043,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-08-26
PRJ_0010_U044,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-06-26
PRJ_0010_U045,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-05-26
PRJ_0010_U046,PRJ_0010,Madrid,pending,vacant,0,,LOW,2023-03-26
PRJ_0010_U047,PRJ_0010,Madrid,granted,occupied,1,embargo,HIGH,2023-07-26
PRJ_0010_U048,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-06-26
PRJ_0010_U049,PRJ_0010,Madrid,in_review,vacant,0,,LOW,2023-01-26
PRJ_0010_U050,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-08-26
PRJ_0010_U051,PRJ_0010,Madrid,in_review,occupied,0,,LOW,2024-03-26
PRJ_0010_U052,PRJ_0010,Madrid,granted,vacant,1,embargo,HIGH,2024-06-26
PRJ_0010_U053,PRJ_0010,Madrid,in_review,occupied,0,,LOW,2023-07-26
PRJ_0010_U054,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-04-26
PRJ_0010_U055,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-05-26
PRJ_0010_U056,PRJ_0010,Madrid,granted,occupied,0,,LOW,2024-08-26
PRJ_0010_U057,PRJ_0010,Madrid,granted,reserved,0,,LOW,2024-10-26
PRJ_0010_U058,PRJ_0010,Madrid,granted,vacant,0,,LOW,2023-09-26
PRJ_0010_U059,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-10-26
PRJ_0010_U060,PRJ_0010,Madrid,granted,vacant,0,,LOW,2024-05-26
PRJ_0011_U001,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-11-28
PRJ_0011_U002,PRJ_0011,Valencia,pending,occupied,0,,LOW,2023-03-28
PRJ_0011_U003,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-03-28
PRJ_0011_U004,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-10-28
PRJ_0011_U005,PRJ_0011,Valencia,pending,reserved,0,,LOW,2021-12-28
PRJ_0011_U006,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-01-28
PRJ_0011_U007,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-12-28
PRJ_0011_U008,PRJ_0011,Valencia,pending,occupied,0,,LOW,2023-01-28
PRJ_0011_U009,PRJ_0011,Valencia,granted,occupied,0,,LOW,2023-10-28
PRJ_0011_U010,PRJ_0011,Valencia,granted,vacant,1,servidumbre,MED,2023-01-28
PRJ_0011_U011,PRJ_0011,Valencia,granted,reserved,1,servidumbre,MED,2021-12-28
PRJ_0011_U012,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-12-28
PRJ_0011_U013,PRJ_0011,Valencia,granted,occupied,0,,LOW,2022-02-28
PRJ_0011_U014,PRJ_0011,Valencia,pending,vacant,0,,LOW,2023-05-28
PRJ_0011_U015,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2022-06-28
PRJ_0011_U016,PRJ_0011,Valencia,granted,vacant,1,servidumbre,MED,2023-03-28
PRJ_0011_U017,PRJ_0011,Valencia,granted,vacant,1,servidumbre,MED,2023-08-28
PRJ_0011_U018,PRJ_0011,Valencia,granted,vacant,1,hipoteca,HIGH,2023-10-28
PRJ_0011_U019,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2022-10-28
PRJ_0011_U020,PRJ_0011,Valencia,in_review,occupied,0,,LOW,2022-06-28
PRJ_0011_U021,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-06-28
PRJ_0011_U022,PRJ_0011,Valencia,pending,occupied,0,,LOW,2023-03-28
PRJ_0011_U023,PRJ_0011,Valencia,granted,reserved,0,,LOW,2021-12-28
PRJ_0011_U024,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-09-28
PRJ_0011_U025,PRJ_0011,Valencia,in_review,reserved,0,,LOW,2022-05-28
PRJ_0011_U026,PRJ_0011,Valencia,granted,occupied,0,,LOW,2022-03-28
PRJ_0011_U027,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-07-28
PRJ_0011_U028,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-07-28
PRJ_0011_U029,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-01-28
PRJ_0011_U030,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-09-28
PRJ_0011_U031,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2023-08-28
PRJ_0011_U032,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-09-28
PRJ_0011_U033,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-08-28
PRJ_0011_U034,PRJ_0011,Valencia,granted,vacant,1,hipoteca,HIGH,2023-05-28
PRJ_0011_U035,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-08-28
PRJ_0011_U036,PRJ_0011,Valencia,in_review,reserved,1,embargo,HIGH,2023-03-28
PRJ_0011_U037,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2023-08-28
PRJ_0011_U038,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-11-28
PRJ_0011_U039,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2022-02-28
PRJ_0011_U040,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2021-11-28
PRJ_0011_U041,PRJ_0011,Valencia,granted,reserved,0,,LOW,2023-08-28
PRJ_0011_U042,PRJ_0011,Valencia,in_review,reserved,0,,LOW,2022-09-28
PRJ_0011_U043,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2023-08-28
PRJ_0011_U044,PRJ_0011,Valencia,pending,reserved,1,hipoteca,HIGH,2023-06-28
PRJ_0011_U045,PRJ_0011,Valencia,granted,occupied,0,,LOW,2022-06-28
PRJ_0011_U046,PRJ_0011,Valencia,granted,vacant,1,embargo,HIGH,2023-09-28
PRJ_0011_U047,PRJ_0011,Valencia,granted,occupied,0,,LOW,2023-05-28
PRJ_0011_U048,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-06-28
PRJ_0011_U049,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-02-28
PRJ_0011_U050,PRJ_0011,Valencia,granted,reserved,0,,LOW,2023-06-28
PRJ_0011_U051,PRJ_0011,Valencia,granted,occupied,0,,LOW,2023-11-28
PRJ_0011_U052,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-07-28
PRJ_0011_U053,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-01-28
PRJ_0011_U054,PRJ_0011,Valencia,pending,vacant,0,,LOW,2022-01-28
PRJ_0011_U055,PRJ_0011,Valencia,granted,reserved,0,,LOW,2023-02-28
PRJ_0011_U056,PRJ_0011,Valencia,pending,occupied,0,,LOW,2022-08-28
PRJ_0011_U057,PRJ_0011,Valencia,granted,occupied,1,servidumbre,MED,2022-04-28
PRJ_0011_U058,PRJ_0011,Valencia,in_review,vacant,1,embargo,HIGH,2023-02-28
PRJ_0011_U059,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2021-12-28
PRJ_0011_U060,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-11-28
PRJ_0011_U061,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-04-28
PRJ_0011_U062,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-02-28
PRJ_0011_U063,PRJ_0011,Valencia,granted,occupied,0,,LOW,2023-07-28
PRJ_0011_U064,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-02-28
PRJ_0011_U065,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-03-28
PRJ_0011_U066,PRJ_0011,Valencia,pending,occupied,0,,LOW,2023-09-28
PRJ_0011_U067,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2023-08-28
PRJ_0011_U068,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-07-28
PRJ_0011_U069,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-03-28
PRJ_0011_U070,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-12-28
PRJ_0011_U071,PRJ_0011,Valencia,granted,reserved,0,,LOW,2023-05-28
PRJ_0011_U072,PRJ_0011,Valencia,pending,reserved,0,,LOW,2023-03-28
PRJ_0011_U073,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-07-28
PRJ_0011_U074,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-11-28
PRJ_0011_U075,PRJ_0011,Valencia,granted,occupied,0,,LOW,2023-10-28
PRJ_0011_U076,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-02-28
PRJ_0011_U077,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-05-28
PRJ_0011_U078,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-07-28
PRJ_0011_U079,PRJ_0011,Valencia,granted,vacant,1,hipoteca,HIGH,2023-04-28
