transaction_id,reservation_id,customer_id,project_id,unit_id,transaction_date,list_price_eur,discount_pct,final_price_eur,estimated_cost_eur,estimated_margin_eur,expected_rent_eur_month,gross_yield_pct
TRX_0001084,RES_0001105,CUS_002990,PRJ_0022,PRJ_0022_U012,2023-03-21,462388.98,0.0288,449052.36,332928.89,116123.47,2169.14,5.797
TRX_0001085,RES_0001106,CUS_005694,PRJ_0001,PRJ_0001_U035,2023-08-15,371920.46,0.0387,357530.85,324687.75,32843.11,1899.73,6.376
TRX_0001086,RES_0001107,CUS_002597,PRJ_0002,PRJ_0002_U016,2025-07-27,300317.02,0.0279,291924.56,233583.41,58341.16,1431.12,5.883
TRX_0001087,RES_0001108,CUS_002449,PRJ_0022,PRJ_0022_U021,2024-03-10,457331.32,0.0521,433519.44,351369.73,82149.7,1632.45,4.519
TRX_0001088,RES_0001109,CUS_005752,PRJ_0025,PRJ_0025_U012,2026-02-10,362905.88,0.028,352744.9,308676.65,44068.25,1716.07,5.838
TRX_0001089,RES_0001110,CUS_000351,PRJ_0028,PRJ_0028_U052,2025-08-21,395165.14,0.0429,378196.06,256537.67,121658.38,1468.6,4.66
TRX_0001090,RES_0001111,CUS_003746,PRJ_0009,PRJ_0009_U032,2023-01-19,395777.47,0.0303,383784.01,289531.63,94252.38,1417.33,4.432
TRX_0001091,RES_0001112,CUS_002680,PRJ_0014,PRJ_0014_U069,2026-03-24,408077.88,0.0366,393127.62,274168.74,118958.88,1333.36,4.07
TRX_0001092,RES_0001113,CUS_001461,PRJ_0004,PRJ_0004_U075,2026-11-19,154136.89,0.0377,148329.11,122002.21,26326.91,667.7,5.402
TRX_0001093,RES_0001114,CUS_001067,PRJ_0007,PRJ_0007_U049,2024-04-04,280922.11,0.0317,272009.49,242651.46,29358.03,1005.08,4.434
TRX_0001094,RES_0001115,CUS_000552,PRJ_0002,PRJ_0002_U029,2025-06-11,284647.54,0.0136,280767.46,215194.08,65573.38,1102.97,4.714
TRX_0001095,RES_0001116,CUS_001476,PRJ_0015,PRJ_0015_U059,2024-10-04,447090.47,0.0157,440086.01,361307.76,78778.26,2061.92,5.622
TRX_0001096,RES_0001117,CUS_001029,PRJ_0013,PRJ_0013_U040,2025-02-09,345530.19,0.0262,336483.86,291112.23,45371.63,1396.5,4.98
TRX_0001097,RES_0001118,CUS_004311,PRJ_0023,PRJ_0023_U067,2024-01-26,458065.51,0.0327,443066.47,328646.53,114419.94,2035.44,5.513
TRX_0001098,RES_0001119,CUS_002262,PRJ_0025,PRJ_0025_U030,2026-03-29,289439.17,0.031,280479.1,224677.41,55801.69,1378.96,5.9
TRX_0001099,RES_0001120,CUS_004115,PRJ_0006,PRJ_0006_U093,2025-11-11,304144.18,0.0383,292486.11,231562.39,60923.72,1585.16,6.504
TRX_0001100,RES_0001121,CUS_001856,PRJ_0016,PRJ_0016_U035,2024-06-14,341004.54,0.0417,326795.7,236585.82,90209.87,1663.25,6.107
TRX_0001101,RES_0001122,CUS_004459,PRJ_0001,PRJ_0001_U047,2023-05-13,440652.68,0.0328,426179.7,297631.02,128548.68,2072.83,5.836
TRX_0001102,RES_0001124,CUS_001761,PRJ_0007,PRJ_0007_U057,2024-02-10,359115.02,0.0458,342672.92,244979.81,97693.1,1783.17,6.244
TRX_0001103,RES_0001125,CUS_001387,PRJ_0021,PRJ_0021_U004,2024-12-08,350433.05,0.0252,341608.45,252520.73,89087.72,1824.6,6.409
TRX_0001104,RES_0001126,CUS_001595,PRJ_0009,PRJ_0009_U066,2024-03-02,326665.96,0.029,317193.28,281071.86,36121.42,1769.34,6.694
TRX_0001105,RES_0001127,CUS_000332,PRJ_0025,PRJ_0025_U032,2025-11-07,203836.17,0.0413,195408.31,171595.82,23812.49,726.99,4.464
TRX_0001106,RES_0001128,CUS_005902,PRJ_0014,PRJ_0014_U041,2026-01-07,252606.35,0.0445,241354.41,193358.39,47996.02,1153.28,5.734
TRX_0001107,RES_0001129,CUS_004006,PRJ_0024,PRJ_0024_U015,2022-08-02,531231.88,0.0166,522402.45,413258.5,109143.96,1792.98,4.119
TRX_0001108,RES_0001130,CUS_001950,PRJ_0021,PRJ_0021_U041,2024-10-06,371762.92,0.0239,362870.03,302440.17,60429.86,1772.4,5.861
TRX_0001109,RES_0001131,CUS_001869,PRJ_0012,PRJ_0012_U003,2025-03-08,458408.85,0.0241,447351.33,368339.99,79011.34,2041.88,5.477
TRX_0001110,RES_0001132,CUS_002090,PRJ_0021,PRJ_0021_U007,2024-07-09,414574.59,0.0439,396370.94,321851.02,74519.92,1922.96,5.822
TRX_0001111,RES_0001133,CUS_000233,PRJ_0018,PRJ_0018_U073,2026-01-23,304105.07,0.0365,293008.38,247479.83,45528.56,1177.68,4.823
TRX_0001112,RES_0001134,CUS_000777,PRJ_0003,PRJ_0003_U056,2025-11-21,344235.28,0.0324,333068.53,249745.43,83323.1,1114.98,4.017
TRX_0001113,RES_0001135,CUS_005363,PRJ_0002,PRJ_0002_U036,2025-04-20,215056.29,0.0396,206549.5,189100.51,17448.98,993.74,5.773
TRX_0001114,RES_0001136,CUS_004796,PRJ_0013,PRJ_0013_U001,2024-11-26,481851.77,0.0291,467816.41,362472.35,105344.06,1853.59,4.755
TRX_0001115,RES_0001137,CUS_004429,PRJ_0013,PRJ_0013_U004,2025-05-05,466826.1,0.0269,454258.76,348378.13,105880.63,1635.34,4.32
TRX_0001116,RES_0001138,CUS_003695,PRJ_0006,PRJ_0006_U056,2023-10-01,341458.72,0.0398,327865.79,251327.47,76538.33,1291.97,4.729
TRX_0001117,RES_0001139,CUS_005281,PRJ_0007,PRJ_0007_U017,2024-05-25,412198.57,0.0372,396845.29,327483.54,69361.75,2080.3,6.291
TRX_0001118,RES_0001140,CUS_001050,PRJ_0019,PRJ_0019_U021,2024-12-14,225345.8,0.0277,219109.54,182131.79,36977.75,842.61,4.615
TRX_0001119,RES_0001141,CUS_003945,PRJ_0024,PRJ_0024_U033,2025-07-15,294086.14,0.0467,280357.2,251751.71,28605.5,1207.62,5.169
TRX_0001120,RES_0001142,CUS_004423,PRJ_0003,PRJ_0003_U028,2025-08-13,416291.79,0.0295,404015.89,297819.18,106196.71,2014.11,5.982
TRX_0001121,RES_0001143,CUS_000309,PRJ_0020,PRJ_0020_U050,2023-12-15,494179.24,0.0506,469185.76,354601.53,114584.23,1712.73,4.381
TRX_0001122,RES_0001144,CUS_005859,PRJ_0015,PRJ_0015_U031,2024-11-16,281820.49,0.0354,271830.43,221862.55,49967.88,1494.22,6.596
TRX_0001123,RES_0001145,CUS_005266,PRJ_0015,PRJ_0015_U051,2024-12-28,390579.65,0.0298,378921.98,299008.41,79913.57,2093.0,6.628
TRX_0001124,RES_0001146,CUS_003318,PRJ_0017,PRJ_0017_U021,2026-01-04,282420.91,0.0355,272386.96,234409.22,37977.74,1139.81,5.021
TRX_0001125,RES_0001147,CUS_004806,PRJ_0009,PRJ_0009_U065,2025-09-11,503053.36,0.0427,481583.28,399914.73,81668.55,1954.54,4.87
TRX_0001126,RES_0001148,CUS_006159,PRJ_0020,PRJ_0020_U009,2024-03-18,248298.2,0.04,238364.13,215162.97,23201.17,807.56,4.066
TRX_0001127,RES_0001149,CUS_003174,PRJ_0013,PRJ_0013_U060,2025-02-28,308665.58,0.0485,293697.25,235183.37,58513.87,1505.53,6.151
TRX_0001128,RES_0001150,CUS_004722,PRJ_0013,PRJ_0013_U020,2024-11-22,409066.53,0.0348,394823.0,295055.11,99767.89,2158.46,6.56
TRX_0001129,RES_0001151,CUS_004868,PRJ_0018,PRJ_0018_U005,2026-01-04,268382.42,0.0477,255571.04,212838.12,42732.92,1188.35,5.58
TRX_0001130,RES_0001152,CUS_003345,PRJ_0011,PRJ_0011_U060,2023-11-21,377488.42,0.0521,357828.3,268619.52,89208.78,1988.34,6.668
TRX_0001131,RES_0001153,CUS_000196,PRJ_0020,PRJ_0020_U056,2023-10-30,178206.69,0.0309,172693.4,148292.91,24400.49,937.12,6.512
TRX_0001132,RES_0001154,CUS_005894,PRJ_0014,PRJ_0014_U050,2025-12-22,365272.4,0.0502,346927.19,282632.04,64295.15,1546.06,5.348
TRX_0001133,RES_0001155,CUS_004600,PRJ_0002,PRJ_0002_U026,2025-04-07,404511.51,0.0321,391509.8,329011.81,62497.99,1631.7,5.001
TRX_0001134,RES_0001156,CUS_001242,PRJ_0004,PRJ_0004_U035,2026-11-25,471423.51,0.0271,458666.73,404027.67,54639.06,1976.78,5.172
TRX_0001135,RES_0001157,CUS_003203,PRJ_0014,PRJ_0014_U107,2026-01-04,416987.68,0.0482,396891.84,290523.32,106368.52,1364.64,4.126
TRX_0001136,RES_0001158,CUS_001062,PRJ_0023,PRJ_0023_U073,2025-12-18,467872.05,0.0413,448542.12,331363.22,117178.91,1604.44,4.292
TRX_0001137,RES_0001159,CUS_001146,PRJ_0027,PRJ_0027_U088,2025-04-27,281825.57,0.0343,272169.36,221033.63,51135.72,948.06,4.18
TRX_0001138,RES_0001160,CUS_003444,PRJ_0013,PRJ_0013_U036,2025-01-06,384674.25,0.0549,363537.57,261462.51,102075.06,1469.97,4.852
TRX_0001139,RES_0001161,CUS_002686,PRJ_0013,PRJ_0013_U059,2024-11-14,431908.55,0.0492,410641.22,283984.99,126656.23,1788.91,5.228
TRX_0001140,RES_0001162,CUS_001898,PRJ_0010,PRJ_0010_U010,2025-06-10,454478.78,0.0413,435718.97,353412.62,82306.34,2109.27,5.809
TRX_0001141,RES_0001163,CUS_003264,PRJ_0017,PRJ_0017_U100,2026-06-03,437541.68,0.0335,422871.9,301394.58,121477.32,1784.67,5.064
TRX_0001142,RES_0001164,CUS_003223,PRJ_0022,PRJ_0022_U031,2023-08-13,766737.35,0.0389,736929.35,580414.52,156514.83,3296.45,5.368
TRX_0001143,RES_0001165,CUS_006195,PRJ_0011,PRJ_0011_U108,2024-06-05,381210.0,0.0442,364376.84,257508.2,106868.64,2044.96,6.735
TRX_0001144,RES_0001166,CUS_002165,PRJ_0015,PRJ_0015_U055,2024-10-17,236717.03,0.035,228442.39,189719.37,38723.02,759.3,3.989
TRX_0001145,RES_0001167,CUS_000058,PRJ_0005,PRJ_0005_U030,2023-01-25,265102.62,0.0226,259111.39,193919.92,65191.47,1288.02,5.965
TRX_0001146,RES_0001168,CUS_002905,PRJ_0010,PRJ_0010_U024,2025-02-10,314889.55,0.0353,303769.81,236353.7,67416.11,1111.06,4.389
TRX_0001147,RES_0001169,CUS_003899,PRJ_0005,PRJ_0005_U039,2023-04-04,307362.21,0.0345,296761.2,266181.88,30579.32,1446.56,5.849
TRX_0001148,RES_0001171,CUS_000962,PRJ_0011,PRJ_0011_U004,2026-01-04,570985.71,0.0569,538503.45,451680.79,86822.66,1839.82,4.1
TRX_0001149,RES_0001172,CUS_000181,PRJ_0014,PRJ_0014_U075,2026-02-23,220787.3,0.0215,216031.99,169472.98,46559.01,1013.05,5.627
TRX_0001150,RES_0001173,CUS_002985,PRJ_0009,PRJ_0009_U022,2025-09-05,670176.33,0.0348,646826.5,487728.64,159097.87,2859.53,5.305
TRX_0001151,RES_0001174,CUS_002518,PRJ_0005,PRJ_0005_U016,2023-03-12,320809.9,0.0394,308175.28,231197.68,76977.6,1548.5,6.03
TRX_0001152,RES_0001175,CUS_002396,PRJ_0016,PRJ_0016_U085,2025-12-06,326203.31,0.044,311858.2,257692.5,54165.7,1527.57,5.878
TRX_0001153,RES_0001176,CUS_005620,PRJ_0017,PRJ_0017_U095,2026-05-09,437377.17,0.0386,420507.23,327096.25,93410.98,2114.34,6.034
TRX_0001154,RES_0001177,CUS_003807,PRJ_0016,PRJ_0016_U004,2025-01-06,387080.83,0.0345,373734.54,291262.15,82472.39,2068.12,6.64
TRX_0001155,RES_0001178,CUS_003551,PRJ_0004,PRJ_0004_U056,2026-09-19,197843.06,0.0339,191138.6,171195.23,19943.36,836.52,5.252
TRX_0001156,RES_0001179,CUS_000684,PRJ_0023,PRJ_0023_U070,2024-11-22,388754.87,0.0478,370156.43,271534.74,98621.69,1234.61,4.002
TRX_0001157,RES_0001180,CUS_004637,PRJ_0013,PRJ_0013_U051,2025-05-25,219093.28,0.0396,210420.82,185518.21,24902.61,745.23,4.25
TRX_0001158,RES_0001181,CUS_003003,PRJ_0014,PRJ_0014_U071,2026-05-06,310716.51,0.0506,294997.81,248763.12,46234.69,1387.89,5.646
TRX_0001159,RES_0001182,CUS_002424,PRJ_0028,PRJ_0028_U034,2025-10-14,271998.2,0.0318,263358.39,198992.65,64365.74,1357.68,6.186
TRX_0001160,RES_0001183,CUS_000108,PRJ_0027,PRJ_0027_U012,2025-01-11,327494.5,0.0241,319585.81,244349.41,75236.4,1513.42,5.683
TRX_0001161,RES_0001184,CUS_004799,PRJ_0011,PRJ_0011_U016,2024-02-17,220135.24,0.0355,212316.8,149245.37,63071.43,756.41,4.275
TRX_0001162,RES_0001185,CUS_005125,PRJ_0017,PRJ_0017_U105,2026-01-11,355971.1,0.0479,338913.59,283177.76,55735.84,1227.26,4.345
TRX_0001163,RES_0001186,CUS_005257,PRJ_0006,PRJ_0006_U034,2026-01-14,464386.48,0.0338,448700.25,350132.9,98567.34,2143.54,5.733
TRX_0001164,RES_0001187,CUS_001629,PRJ_0024,PRJ_0024_U077,2025-11-18,373155.88,0.0173,366697.26,290444.85,76252.41,1853.4,6.065
TRX_0001165,RES_0001188,CUS_006023,PRJ_0011,PRJ_0011_U061,2024-02-23,311812.05,0.0268,303450.49,257451.74,45998.75,1084.45,4.288
TRX_0001166,RES_0001189,CUS_003927,PRJ_0010,PRJ_0010_U031,2024-11-10,216755.94,0.0464,206697.81,175214.65,31483.16,759.56,4.41
TRX_0001167,RES_0001190,CUS_005324,PRJ_0008,PRJ_0008_U093,2025-05-14,330896.45,0.052,313691.55,238393.19,75298.36,1703.64,6.517
TRX_0001168,RES_0001191,CUS_001776,PRJ_0004,PRJ_0004_U106,2026-11-05,360031.22,0.0307,348987.01,253207.14,95779.87,1335.56,4.592
TRX_0001169,RES_0001192,CUS_004137,PRJ_0023,PRJ_0023_U048,2023-12-14,300298.26,0.0323,290607.68,261364.7,29242.98,1609.72,6.647
TRX_0001170,RES_0001193,CUS_003647,PRJ_0002,PRJ_0002_U019,2025-08-31,228999.76,0.0393,219997.05,169419.04,50578.01,1035.12,5.646
TRX_0001171,RES_0001194,CUS_005668,PRJ_0006,PRJ_0006_U009,2024-06-25,212686.34,0.0275,206837.62,154293.35,52544.27,690.94,4.009
TRX_0001172,RES_0001195,CUS_001688,PRJ_0010,PRJ_0010_U011,2025-01-06,216759.99,0.0503,205849.49,171006.78,34842.71,985.83,5.747
TRX_0001173,RES_0001196,CUS_006309,PRJ_0022,PRJ_0022_U017,2024-01-19,417757.38,0.0323,404266.79,363681.32,40585.47,2223.5,6.6
TRX_0001174,RES_0001197,CUS_006106,PRJ_0021,PRJ_0021_U020,2024-11-30,544705.38,0.0195,534089.45,406193.13,127896.32,2343.78,5.266
TRX_0001175,RES_0001198,CUS_005707,PRJ_0014,PRJ_0014_U046,2026-05-21,324689.34,0.0279,315641.98,224235.2,91406.78,1281.34,4.871
TRX_0001176,RES_0001199,CUS_005776,PRJ_0013,PRJ_0013_U046,2024-12-23,399250.37,0.036,384862.01,310946.66,73915.35,1932.89,6.027
TRX_0001177,RES_0001200,CUS_006045,PRJ_0013,PRJ_0013_U033,2026-01-24,303349.05,0.0316,293756.93,226585.98,67170.94,1002.48,4.095
TRX_0001178,RES_0001201,CUS_001656,PRJ_0010,PRJ_0010_U033,2025-01-06,457766.12,0.0338,442288.45,355043.46,87244.99,1464.12,3.972
TRX_0001179,RES_0001202,CUS_006381,PRJ_0005,PRJ_0005_U002,2023-04-18,320899.47,0.0321,310613.82,269829.42,40784.41,1168.69,4.515
TRX_0001180,RES_0001203,CUS_004627,PRJ_0010,PRJ_0010_U028,2024-11-29,470996.98,0.041,451664.69,368805.45,82859.24,1583.99,4.208
TRX_0001181,RES_0001204,CUS_000256,PRJ_0006,PRJ_0006_U049,2023-07-31,257904.02,0.0407,247405.53,205766.91,41638.62,1320.39,6.404
TRX_0001182,RES_0001205,CUS_003905,PRJ_0006,PRJ_0006_U062,2023-11-02,523412.14,0.0378,503648.2,415847.24,87800.95,2649.84,6.314
TRX_0001183,RES_0001206,CUS_004845,PRJ_0024,PRJ_0024_U058,2022-06-08,464879.35,0.0439,444482.81,371022.77,73460.04,1658.98,4.479
TRX_0001184,RES_0001207,CUS_002296,PRJ_0013,PRJ_0013_U030,2025-05-07,309252.52,0.0323,299267.74,244273.52,54994.22,1050.13,4.211
TRX_0001185,RES_0001208,CUS_005764,PRJ_0012,PRJ_0012_U001,2025-02-24,335413.38,0.0323,324575.12,250615.15,73959.97,1675.56,6.195
TRX_0001186,RES_0001209,CUS_001191,PRJ_0026,PRJ_0026_U064,2024-10-18,200417.27,0.0473,190943.46,166027.77,24915.68,1023.53,6.432
TRX_0001187,RES_0001210,CUS_002732,PRJ_0005,PRJ_0005_U070,2023-03-01,278271.09,0.0414,266743.8,243676.6,23067.2,985.93,4.435
TRX_0001188,RES_0001211,CUS_000319,PRJ_0021,PRJ_0021_U029,2025-09-15,249876.63,0.0414,239539.75,205726.24,33813.5,1192.47,5.974
TRX_0001189,RES_0001212,CUS_002814,PRJ_0022,PRJ_0022_U037,2023-05-02,697681.72,0.0354,672970.23,549365.25,123604.98,2888.29,5.15
TRX_0001190,RES_0001213,CUS_004082,PRJ_0003,PRJ_0003_U014,2025-11-10,227689.18,0.0351,219696.71,173585.04,46111.67,1004.98,5.489
TRX_0001191,RES_0001214,CUS_002824,PRJ_0023,PRJ_0023_U061,2023-12-31,760599.38,0.0336,735030.96,640487.18,94543.77,3530.69,5.764
TRX_0001192,RES_0001215,CUS_003491,PRJ_0028,PRJ_0028_U049,2025-10-16,291789.6,0.051,276916.22,224264.09,52652.14,1359.55,5.892
TRX_0001193,RES_0001216,CUS_002471,PRJ_0003,PRJ_0003_U040,2025-11-02,304849.61,0.0483,290113.17,244092.69,46020.48,1471.23,6.085
TRX_0001194,RES_0001217,CUS_004020,PRJ_0003,PRJ_0003_U057,2025-12-01,199518.17,0.0304,193449.18,138051.26,55397.91,887.68,5.506
TRX_0001195,RES_0001218,CUS_002405,PRJ_0008,PRJ_0008_U014,2023-02-11,460117.27,0.0332,444833.12,345730.61,99102.52,1538.35,4.15
TRX_0001196,RES_0001219,CUS_003609,PRJ_0005,PRJ_0005_U054,2023-05-19,404213.79,0.0311,391651.64,329136.71,62514.93,2130.09,6.526
TRX_0001197,RES_0001220,CUS_004806,PRJ_0015,PRJ_0015_U014,2025-03-09,252467.73,0.0368,243171.06,196846.02,46325.04,926.42,4.572
TRX_0001198,RES_0001221,CUS_002707,PRJ_0021,PRJ_0021_U040,2025-04-01,377210.07,0.0282,366589.05,258213.58,108375.47,1253.75,4.104
TRX_0001199,RES_0001222,CUS_003748,PRJ_0020,PRJ_0020_U058,2025-06-07,343957.29,0.0312,333230.45,279422.25,53808.2,1743.87,6.28
TRX_0001200,RES_0001223,CUS_005215,PRJ_0014,PRJ_0014_U032,2026-01-12,315661.53,0.0489,300234.69,242022.09,58212.6,1205.89,4.82
TRX_0001201,RES_0001224,CUS_002654,PRJ_0023,PRJ_0023_U019,2024-12-15,355431.13,0.0326,343840.94,311905.49,31935.45,1722.03,6.01
TRX_0001202,RES_0001225,CUS_003213,PRJ_0023,PRJ_0023_U041,2024-09-30,323609.95,0.0334,312791.0,246245.23,66545.77,1320.38,5.066
TRX_0001203,RES_0001226,CUS_001800,PRJ_0008,PRJ_0008_U032,2024-12-25,427289.4,0.0434,408738.65,292344.61,116394.04,1865.01,5.475
TRX_0001204,RES_0001227,CUS_003756,PRJ_0009,PRJ_0009_U013,2023-01-06,563421.75,0.0241,549852.86,448819.55,101033.31,2464.71,5.379
TRX_0001205,RES_0001228,CUS_004263,PRJ_0009,PRJ_0009_U008,2024-02-23,503520.68,0.0442,481272.77,394113.01,87159.76,2213.98,5.52
TRX_0001206,RES_0001229,CUS_004903,PRJ_0011,PRJ_0011_U058,2026-02-10,354724.47,0.0438,339197.59,284243.96,54953.63,1137.51,4.024
TRX_0001207,RES_0001230,CUS_005762,PRJ_0024,PRJ_0024_U039,2022-05-26,413128.91,0.0485,393087.58,301989.98,91097.61,1590.41,4.855
TRX_0001208,RES_0001231,CUS_006077,PRJ_0019,PRJ_0019_U054,2025-11-27,625214.48,0.0224,611199.09,434953.06,176246.03,2222.67,4.364
TRX_0001209,RES_0001232,CUS_006310,PRJ_0014,PRJ_0014_U040,2026-03-05,318209.65,0.0365,306607.41,202961.53,103645.87,1089.6,4.264
TRX_0001210,RES_0001233,CUS_003515,PRJ_0006,PRJ_0006_U012,2023-08-29,460552.47,0.0527,436260.4,324972.79,111287.62,2358.79,6.488
TRX_0001211,RES_0001234,CUS_003388,PRJ_0017,PRJ_0017_U056,2026-05-19,494346.97,0.0307,479164.85,356050.54,123114.32,2572.38,6.442
TRX_0001212,RES_0001235,CUS_003591,PRJ_0001,PRJ_0001_U057,2023-09-12,455208.79,0.0367,438522.64,395311.67,43210.97,2382.57,6.52
TRX_0001213,RES_0001236,CUS_003041,PRJ_0028,PRJ_0028_U033,2025-07-30,317895.02,0.0473,302850.74,226300.99,76549.75,1591.46,6.306
TRX_0001214,RES_0001237,CUS_003089,PRJ_0021,PRJ_0021_U008,2024-11-30,373287.66,0.0154,367527.36,309118.94,58408.42,1310.56,4.279
TRX_0001215,RES_0001238,CUS_005386,PRJ_0012,PRJ_0012_U064,2025-08-06,374381.7,0.0248,365112.94,288690.69,76422.26,1439.96,4.733
TRX_0001216,RES_0001239,CUS_003214,PRJ_0017,PRJ_0017_U074,2026-06-02,258882.65,0.0418,248054.75,191476.98,56577.77,1202.59,5.818
TRX_0001217,RES_0001240,CUS_002908,PRJ_0021,PRJ_0021_U013,2025-08-09,435644.77,0.0357,420111.46,367922.42,52189.04,2236.16,6.387
TRX_0001218,RES_0001241,CUS_000314,PRJ_0026,PRJ_0026_U021,2024-07-16,151591.87,0.0487,144211.83,125886.09,18325.74,550.0,4.577
TRX_0001219,RES_0001242,CUS_001116,PRJ_0011,PRJ_0011_U052,2024-02-22,591607.74,0.0462,564262.88,483931.73,80331.14,2247.81,4.78
TRX_0001220,RES_0001243,CUS_004669,PRJ_0015,PRJ_0015_U041,2024-09-10,310949.93,0.0388,298884.91,215626.7,83258.21,992.28,3.984
TRX_0001221,RES_0001244,CUS_005496,PRJ_0010,PRJ_0010_U039,2025-11-22,406554.34,0.0174,399484.12,321604.42,77879.7,1693.59,5.087
TRX_0001222,RES_0001245,CUS_003653,PRJ_0001,PRJ_0001_U026,2023-09-06,617137.26,0.0276,600095.87,438725.63,161370.24,2488.17,4.976
TRX_0001223,RES_0001246,CUS_005560,PRJ_0013,PRJ_0013_U021,2025-04-03,279386.67,0.0396,268317.05,224330.07,43986.98,1397.86,6.252
TRX_0001224,RES_0001248,CUS_000554,PRJ_0023,PRJ_0023_U029,2024-01-04,715048.59,0.034,690770.31,597095.88,93674.43,2332.81,4.053
TRX_0001225,RES_0001249,CUS_004324,PRJ_0004,PRJ_0004_U018,2026-12-18,255164.59,0.0305,247373.41,194239.48,53133.93,925.15,4.488
TRX_0001226,RES_0001250,CUS_001095,PRJ_0024,PRJ_0024_U003,2022-05-28,345388.91,0.0372,332537.55,250601.91,81935.64,1648.37,5.948
TRX_0001227,RES_0001251,CUS_002799,PRJ_0013,PRJ_0013_U032,2025-04-14,351155.95,0.0467,334751.43,245601.4,89150.03,1581.71,5.67
TRX_0001228,RES_0001252,CUS_005681,PRJ_0027,PRJ_0027_U100,2025-06-29,322342.72,0.0555,304443.23,267796.6,36646.62,1110.89,4.379
TRX_0001229,RES_0001253,CUS_005635,PRJ_0026,PRJ_0026_U034,2024-11-05,231392.18,0.0467,220590.69,191886.02,28704.66,859.12,4.674
TRX_0001230,RES_0001254,CUS_005987,PRJ_0012,PRJ_0012_U066,2025-10-27,384752.94,0.0246,375271.06,277122.12,98148.94,2040.92,6.526
TRX_0001231,RES_0001255,CUS_005589,PRJ_0010,PRJ_0010_U009,2024-10-12,480049.21,0.0362,462682.37,356788.94,105893.44,2496.93,6.476
TRX_0001232,RES_0001256,CUS_002456,PRJ_0024,PRJ_0024_U013,2026-01-08,491104.69,0.0495,466779.17,387716.29,79062.89,2229.33,5.731
TRX_0001233,RES_0001257,CUS_002814,PRJ_0013,PRJ_0013_U011,2026-02-11,273243.57,0.0272,265809.88,209027.4,56782.48,1247.63,5.632
TRX_0001234,RES_0001258,CUS_000563,PRJ_0014,PRJ_0014_U049,2026-06-03,298772.01,0.0338,288667.72,222762.58,65905.14,1234.78,5.133
TRX_0001235,RES_0001259,CUS_003449,PRJ_0014,PRJ_0014_U023,2026-01-21,263088.87,0.04,252564.69,187973.03,64591.67,1328.25,6.311
TRX_0001236,RES_0001260,CUS_000104,PRJ_0005,PRJ_0005_U007,2025-01-27,326164.46,0.0134,321796.82,266715.46,55081.36,1481.12,5.523
TRX_0001237,RES_0001261,CUS_003946,PRJ_0004,PRJ_0004_U012,2026-11-09,399192.16,0.0348,385313.39,315063.73,70249.66,2145.47,6.682
TRX_0001238,RES_0001262,CUS_001788,PRJ_0018,PRJ_0018_U026,2026-05-18,389716.31,0.0297,378140.99,295476.59,82664.41,1453.15,4.611
TRX_0001239,RES_0001263,CUS_004690,PRJ_0012,PRJ_0012_U042,2025-10-22,431507.63,0.0388,414745.45,358968.73,55776.72,2149.58,6.219
TRX_0001240,RES_0001264,CUS_003765,PRJ_0010,PRJ_0010_U050,2024-11-06,399636.95,0.0365,385048.16,296262.84,88785.32,1770.12,5.517
TRX_0001241,RES_0001265,CUS_000746,PRJ_0026,PRJ_0026_U007,2025-07-21,274517.59,0.029,266569.68,216270.8,50298.88,977.43,4.4
TRX_0001242,RES_0001266,CUS_006119,PRJ_0025,PRJ_0025_U009,2026-01-31,262442.56,0.0254,255763.91,190155.73,65608.18,956.34,4.487
TRX_0001243,RES_0001267,CUS_005180,PRJ_0005,PRJ_0005_U068,2023-06-16,415153.71,0.0394,398812.01,342888.15,55923.86,1850.38,5.568
TRX_0001244,RES_0001268,CUS_000126,PRJ_0023,PRJ_0023_U044,2024-03-02,577046.32,0.0389,554580.98,504515.77,50065.21,2259.2,4.888
TRX_0001245,RES_0001269,CUS_001489,PRJ_0012,PRJ_0012_U052,2025-04-26,304687.72,0.0181,299161.28,216383.17,82778.11,1554.87,6.237
TRX_0001246,RES_0001270,CUS_000679,PRJ_0018,PRJ_0018_U066,2025-12-31,528511.54,0.0636,494913.35,366633.32,128280.04,2114.51,5.127
TRX_0001247,RES_0001271,CUS_005239,PRJ_0001,PRJ_0001_U019,2024-01-20,750273.54,0.0321,726193.67,464348.96,261844.71,2791.26,4.612
TRX_0001248,RES_0001272,CUS_005428,PRJ_0005,PRJ_0005_U042,2025-12-21,157198.37,0.0357,151590.13,121312.89,30277.23,614.97,4.868
TRX_0001249,RES_0001273,CUS_005020,PRJ_0014,PRJ_0014_U039,2026-03-02,244333.02,0.028,237494.09,185861.87,51632.22,1246.43,6.298
TRX_0001250,RES_0001274,CUS_001959,PRJ_0021,PRJ_0021_U042,2024-12-03,204910.97,0.0307,198628.16,156194.97,42433.18,887.87,5.364
TRX_0001251,RES_0001275,CUS_006416,PRJ_0020,PRJ_0020_U060,2023-11-14,253648.25,0.0345,244898.0,194458.32,50439.68,1327.8,6.506
TRX_0001252,RES_0001276,CUS_005449,PRJ_0013,PRJ_0013_U043,2024-11-30,334522.8,0.0586,314903.19,231084.33,83818.86,1588.2,6.052
TRX_0001253,RES_0001277,CUS_003092,PRJ_0025,PRJ_0025_U033,2026-02-24,156662.21,0.0433,149874.28,109741.76,40132.52,678.74,5.434
