unit_id,project_id,bedrooms,sqm,floor,has_terrace,has_garage,has_storage,energy_rating,list_price_eur,expected_rent_eur_month,status
PRJ_0008_U013,PRJ_0008,3,137.46,8,1,1,1,B,435042.33,2199.74,available
PRJ_0008_U014,PRJ_0008,3,132.36,9,1,0,0,B,460117.27,1538.35,available
PRJ_0008_U015,PRJ_0008,1,69.78,1,1,1,0,C,215545.9,760.12,available
PRJ_0008_U016,PRJ_0008,4,175.86,13,0,1,0,D,567165.35,2282.21,available
PRJ_0008_U017,PRJ_0008,4,103.48,1,0,0,1,C,307624.8,1565.28,available
PRJ_0008_U018,PRJ_0008,2,67.66,9,0,0,0,B,207427.71,724.33,available
PRJ_0008_U019,PRJ_0008,3,109.83,11,0,1,0,B,379142.59,1947.43,available
PRJ_0008_U020,PRJ_0008,2,94.1,7,1,1,0,D,315501.75,1162.17,available
PRJ_0008_U021,PRJ_0008,3,126.82,6,0,0,0,A,388570.32,1626.09,available
PRJ_0008_U022,PRJ_0008,3,106.75,1,0,1,1,C,318756.16,1262.38,available
PRJ_0008_U023,PRJ_0008,3,126.53,3,0,1,1,B,363266.75,1246.9,available
PRJ_0008_U024,PRJ_0008,3,132.2,11,0,1,1,C,403895.05,2137.16,available
PRJ_0008_U025,PRJ_0008,2,82.55,4,1,0,1,C,267998.04,1112.88,available
PRJ_0008_U026,PRJ_0008,3,118.1,0,1,0,0,B,394294.06,1861.03,available
PRJ_0008_U027,PRJ_0008,3,108.97,10,0,1,1,B,345196.79,1539.93,available
PRJ_0008_U028,PRJ_0008,2,95.58,9,1,1,1,C,348578.38,1497.33,available
PRJ_0008_U029,PRJ_0008,2,100.65,0,0,1,1,B,307364.18,1399.73,available
PRJ_0008_U030,PRJ_0008,3,63.49,0,1,1,0,B,203507.81,1055.79,available
PRJ_0008_U031,PRJ_0008,3,148.07,1,1,0,1,B,452238.11,2143.66,available
PRJ_0008_U032,PRJ_0008,3,128.54,0,0,1,1,B,427289.4,1865.01,available
PRJ_0008_U033,PRJ_0008,4,122.24,8,0,1,0,C,433958.2,2004.16,available
PRJ_0008_U034,PRJ_0008,3,133.85,1,0,0,1,A,379129.71,1717.86,available
PRJ_0008_U035,PRJ_0008,2,79.24,8,1,1,1,B,263325.04,1090.48,available
PRJ_0008_U036,PRJ_0008,2,99.51,2,0,0,1,D,328643.13,1502.68,available
PRJ_0008_U037,PRJ_0008,3,109.38,13,0,1,1,A,330685.96,1377.21,available
PRJ_0008_U038,PRJ_0008,3,161.9,10,0,0,0,B,524754.75,2556.24,available
PRJ_0008_U039,PRJ_0008,3,113.71,5,0,1,0,C,376595.36,2013.55,available
PRJ_0008_U040,PRJ_0008,3,138.72,6,0,1,1,D,453874.12,2417.5,available
PRJ_0008_U041,PRJ_0008,3,137.27,0,1,1,0,C,457513.48,2293.66,available
PRJ_0008_U042,PRJ_0008,3,124.73,0,0,1,0,C,423626.6,1915.06,available
PRJ_0008_U043,PRJ_0008,3,101.51,7,0,1,1,B,363051.59,1761.77,available
PRJ_0008_U044,PRJ_0008,1,74.66,0,0,1,1,B,235729.52,840.91,available
PRJ_0008_U045,PRJ_0008,3,155.17,8,0,1,1,D,492264.67,2089.4,available
PRJ_0008_U046,PRJ_0008,3,113.89,5,0,0,0,D,332493.12,1245.39,available
PRJ_0008_U047,PRJ_0008,1,70.23,1,0,1,1,B,233310.44,740.65,available
PRJ_0008_U048,PRJ_0008,3,127.5,7,0,1,1,B,387020.18,2067.39,available
PRJ_0008_U049,PRJ_0008,3,147.78,7,0,0,0,B,459907.6,2350.28,available
PRJ_0008_U050,PRJ_0008,3,99.95,10,1,1,0,A,335121.56,1448.56,available
PRJ_0008_U051,PRJ_0008,3,108.53,2,1,0,0,D,336724.94,1258.85,available
PRJ_0008_U052,PRJ_0008,2,67.01,7,0,1,0,C,218335.49,1031.82,available
PRJ_0008_U053,PRJ_0008,2,78.84,11,1,1,1,B,300768.67,1246.68,available
PRJ_0008_U054,PRJ_0008,2,93.77,3,0,1,0,B,290908.83,1447.04,available
PRJ_0008_U055,PRJ_0008,2,88.64,11,0,0,1,B,277297.18,1501.73,available
PRJ_0008_U056,PRJ_0008,3,163.62,10,0,1,1,A,560317.34,2214.43,available
PRJ_0008_U057,PRJ_0008,3,131.72,6,1,1,0,C,444638.26,1652.53,available
PRJ_0008_U058,PRJ_0008,3,95.47,12,0,0,1,B,327272.99,1233.26,available
PRJ_0008_U059,PRJ_0008,2,84.72,13,0,1,1,B,278393.42,940.05,available
PRJ_0008_U060,PRJ_0008,2,117.85,3,1,0,0,C,370411.74,1501.38,available
PRJ_0008_U061,PRJ_0008,2,117.5,13,0,0,1,D,342252.51,1097.22,available
PRJ_0008_U062,PRJ_0008,3,125.19,0,0,0,1,A,357356.28,1223.61,available
PRJ_0008_U063,PRJ_0008,2,80.92,1,0,0,0,B,224903.91,849.68,available
PRJ_0008_U064,PRJ_0008,3,132.3,0,1,0,0,B,429039.15,1512.95,available
PRJ_0008_U065,PRJ_0008,3,101.3,5,1,1,0,A,306229.84,1474.2,available
PRJ_0008_U066,PRJ_0008,3,136.12,13,0,0,1,B,462633.34,1574.93,available
PRJ_0008_U067,PRJ_0008,2,117.18,8,1,0,1,C,389648.01,1993.11,available
PRJ_0008_U068,PRJ_0008,2,92.56,8,0,1,0,A,293766.82,1076.41,available
PRJ_0008_U069,PRJ_0008,3,100.5,1,0,1,1,A,304887.68,1039.97,available
PRJ_0008_U070,PRJ_0008,3,118.44,7,1,0,1,C,405477.44,1293.23,available
PRJ_0008_U071,PRJ_0008,1,53.72,5,0,1,1,B,163305.27,779.93,available
PRJ_0008_U072,PRJ_0008,3,90.12,6,0,1,1,C,279254.23,1045.54,available
PRJ_0008_U073,PRJ_0008,3,142.08,3,0,1,1,C,476753.14,2056.25,available
PRJ_0008_U074,PRJ_0008,2,97.26,2,0,1,0,C,308958.84,1055.96,available
PRJ_0008_U075,PRJ_0008,2,82.74,13,0,0,0,C,257740.88,1387.57,available
PRJ_0008_U076,PRJ_0008,2,73.68,7,1,1,1,C,257156.95,886.88,available
PRJ_0008_U077,PRJ_0008,2,80.91,5,1,0,0,C,257621.82,1054.57,available
PRJ_0008_U078,PRJ_0008,2,96.5,1,0,0,1,B,305480.94,1552.72,available
PRJ_0008_U079,PRJ_0008,3,118.5,10,0,1,1,B,370423.43,1377.11,available
PRJ_0008_U080,PRJ_0008,2,75.7,6,1,0,0,B,273524.43,1030.46,available
PRJ_0008_U081,PRJ_0008,4,180.0,5,1,1,1,B,574985.76,2866.76,available
PRJ_0008_U082,PRJ_0008,4,151.81,9,0,0,0,A,515745.67,1950.39,available
PRJ_0008_U083,PRJ_0008,2,97.62,1,1,0,1,B,312192.87,990.63,available
PRJ_0008_U084,PRJ_0008,2,99.43,7,0,1,1,B,337117.71,1392.12,available
PRJ_0008_U085,PRJ_0008,3,128.4,12,0,0,1,A,425694.21,1360.04,available
PRJ_0008_U086,PRJ_0008,4,133.33,6,0,1,1,B,459436.81,2395.37,available
PRJ_0008_U087,PRJ_0008,3,122.97,0,1,1,0,C,382134.52,1761.93,available
PRJ_0008_U088,PRJ_0008,1,53.74,3,1,0,0,C,180226.03,807.13,available
PRJ_0008_U089,PRJ_0008,2,89.08,0,0,1,1,C,308187.63,1115.71,available
PRJ_0008_U090,PRJ_0008,1,75.42,7,0,1,1,B,242610.57,1150.35,available
PRJ_0008_U091,PRJ_0008,3,131.51,5,1,1,0,C,427322.96,2004.35,available
PRJ_0008_U092,PRJ_0008,3,79.23,1,0,1,0,C,240845.5,795.44,available
PRJ_0008_U093,PRJ_0008,3,105.3,9,0,0,1,A,330896.45,1703.64,available
PRJ_0008_U094,PRJ_0008,3,101.71,2,1,1,1,D,363223.19,1623.73,available
PRJ_0008_U095,PRJ_0008,2,62.39,4,0,1,1,A,187673.2,928.93,available
PRJ_0008_U096,PRJ_0008,3,131.2,13,1,1,1,C,422755.16,1588.81,available
PRJ_0008_U097,PRJ_0008,1,69.11,0,0,0,1,C,231963.22,798.25,available
PRJ_0008_U098,PRJ_0008,3,161.06,3,1,1,1,B,546380.88,2593.77,available
PRJ_0008_U099,PRJ_0008,3,111.72,4,0,1,1,C,391361.1,1938.37,available
PRJ_0008_U100,PRJ_0008,3,98.07,7,1,1,1,B,324170.43,1308.11,available
PRJ_0008_U101,PRJ_0008,2,70.49,3,0,1,1,A,224671.93,723.44,available
PRJ_0008_U102,PRJ_0008,3,117.57,13,0,0,0,A,358352.78,1794.54,available
PRJ_0009_U001,PRJ_0009,1,50.53,0,0,1,0,C,220275.83,1023.64,available
PRJ_0009_U002,PRJ_0009,1,57.56,7,1,1,0,A,260237.47,1051.89,available
PRJ_0009_U003,PRJ_0009,3,126.42,3,0,1,1,C,578244.0,3004.3,available
PRJ_0009_U004,PRJ_0009,3,112.11,5,1,1,1,C,555924.02,2563.93,available
PRJ_0009_U005,PRJ_0009,2,89.5,10,0,1,1,C,435784.74,1858.72,available
PRJ_0009_U006,PRJ_0009,3,149.36,13,0,1,0,B,676979.31,2345.05,available
PRJ_0009_U007,PRJ_0009,1,56.21,4,1,1,1,C,274120.14,1424.32,available
PRJ_0009_U008,PRJ_0009,2,104.26,13,0,1,1,B,503520.68,2213.98,available
PRJ_0009_U009,PRJ_0009,3,148.96,8,0,1,1,A,686473.52,2614.12,available
PRJ_0009_U010,PRJ_0009,4,64.73,2,1,1,1,A,291954.84,1501.23,available
PRJ_0009_U011,PRJ_0009,2,98.09,8,1,1,1,B,456114.06,1500.23,available
PRJ_0009_U012,PRJ_0009,1,46.68,11,1,0,1,B,229360.09,888.39,available
PRJ_0009_U013,PRJ_0009,3,122.56,0,1,1,0,B,563421.75,2464.71,available
PRJ_0009_U014,PRJ_0009,4,136.68,1,1,0,1,C,593945.84,2334.95,available
PRJ_0009_U015,PRJ_0009,2,98.71,0,0,1,1,B,406622.52,1723.8,available
PRJ_0009_U016,PRJ_0009,2,81.89,7,1,0,1,D,402209.85,1512.86,available
PRJ_0009_U017,PRJ_0009,1,58.48,0,0,0,1,A,250927.47,868.05,available
PRJ_0009_U018,PRJ_0009,3,110.76,13,0,1,0,C,513809.62,1669.67,available
PRJ_0009_U019,PRJ_0009,4,151.03,1,0,0,0,D,697101.35,2454.75,available
PRJ_0009_U020,PRJ_0009,3,98.96,1,0,1,1,C,416006.52,2209.33,available
PRJ_0009_U021,PRJ_0009,2,64.95,3,1,1,0,C,298544.29,1331.9,available
PRJ_0009_U022,PRJ_0009,3,142.68,10,1,1,0,C,670176.33,2859.53,available
PRJ_0009_U023,PRJ_0009,3,107.83,12,1,1,0,A,520550.29,2098.54,available
PRJ_0009_U024,PRJ_0009,2,83.78,3,0,0,1,A,392465.2,1868.37,available
PRJ_0009_U025,PRJ_0009,3,111.24,7,0,0,1,B,471642.09,1643.44,available
PRJ_0009_U026,PRJ_0009,2,88.49,10,0,1,1,A,421273.26,1595.77,available
PRJ_0009_U027,PRJ_0009,2,96.39,11,1,0,0,B,471380.33,2188.36,available
PRJ_0009_U028,PRJ_0009,3,140.05,2,0,1,0,B,615091.56,2610.79,available
PRJ_0009_U029,PRJ_0009,2,81.7,11,1,1,1,D,389666.83,1909.12,available
PRJ_0009_U030,PRJ_0009,4,116.74,12,0,0,1,D,541276.57,2806.61,available
PRJ_0009_U031,PRJ_0009,3,103.33,10,1,1,1,C,504794.05,2533.69,available
PRJ_0009_U032,PRJ_0009,2,80.08,7,1,1,1,C,395777.47,1417.33,available
PRJ_0009_U033,PRJ_0009,2,77.78,5,0,0,0,A,347522.58,1172.01,available
PRJ_0009_U034,PRJ_0009,3,125.56,12,1,1,1,A,573416.85,2034.43,available
PRJ_0009_U035,PRJ_0009,2,67.27,12,0,1,0,C,322192.04,1588.28,available
PRJ_0009_U036,PRJ_0009,3,157.73,7,0,1,0,C,761791.13,3978.67,available
PRJ_0009_U037,PRJ_0009,2,107.42,10,1,0,0,B,504189.26,2646.45,available
PRJ_0009_U038,PRJ_0009,2,98.94,5,0,1,0,B,405831.35,1557.44,available
PRJ_0009_U039,PRJ_0009,3,109.32,10,0,1,1,B,503087.03,2544.33,available
PRJ_0009_U040,PRJ_0009,1,55.27,1,1,0,0,B,252259.87,1103.18,available
PRJ_0009_U041,PRJ_0009,3,143.87,12,1,1,0,B,642538.08,3224.22,available
PRJ_0009_U042,PRJ_0009,3,105.3,7,1,1,1,B,496602.61,2185.29,available
PRJ_0009_U043,PRJ_0009,2,70.58,8,1,0,1,C,309361.74,1081.2,available
PRJ_0009_U044,PRJ_0009,3,98.28,2,1,0,1,D,464330.26,1553.14,available
PRJ_0009_U045,PRJ_0009,3,115.36,7,0,1,1,B,538385.58,2864.43,available
PRJ_0009_U046,PRJ_0009,3,101.22,0,0,0,1,C,409760.12,1690.15,available
PRJ_0009_U047,PRJ_0009,2,96.54,12,0,0,1,C,446180.86,1764.8,available
PRJ_0009_U048,PRJ_0009,2,65.47,10,0,1,0,A,297908.98,1182.21,available
PRJ_0009_U049,PRJ_0009,3,159.24,6,0,0,1,C,741917.06,2981.96,available
PRJ_0009_U050,PRJ_0009,3,100.54,11,0,0,1,B,447703.04,2369.65,available
PRJ_0009_U051,PRJ_0009,3,142.79,11,1,1,1,C,658289.82,2177.46,available
PRJ_0009_U052,PRJ_0009,3,85.32,1,1,1,1,A,383243.82,1316.27,available
PRJ_0009_U053,PRJ_0009,3,127.8,0,0,0,0,D,540517.77,2671.99,available
PRJ_0009_U054,PRJ_0009,2,76.82,3,0,0,1,D,339220.22,1493.53,available
PRJ_0009_U055,PRJ_0009,3,97.87,0,0,1,1,A,443488.26,1532.64,available
PRJ_0009_U056,PRJ_0009,2,79.76,8,1,0,1,B,372517.93,1208.52,available
PRJ_0009_U057,PRJ_0009,2,98.18,7,0,0,1,B,436491.53,1602.45,available
PRJ_0009_U058,PRJ_0009,3,122.34,7,1,0,0,C,558926.04,2097.92,available
PRJ_0009_U059,PRJ_0009,2,75.54,1,0,0,0,C,369458.98,1181.77,available
PRJ_0009_U060,PRJ_0009,2,94.91,12,0,1,1,A,422383.16,1542.91,available
PRJ_0009_U061,PRJ_0009,4,119.85,13,0,1,0,C,531683.47,2566.91,available
PRJ_0009_U062,PRJ_0009,3,99.35,8,0,1,1,B,535614.25,2727.02,available
PRJ_0009_U063,PRJ_0009,3,86.86,0,1,1,0,B,408568.19,2119.53,available
PRJ_0009_U064,PRJ_0009,4,132.08,5,0,1,1,B,553161.45,2236.97,available
PRJ_0009_U065,PRJ_0009,2,106.28,10,0,0,1,B,503053.36,1954.54,available
PRJ_0009_U066,PRJ_0009,3,76.45,10,0,0,0,B,326665.96,1769.34,available
PRJ_0009_U067,PRJ_0009,2,88.9,3,1,1,0,B,428192.02,2097.15,available
PRJ_0009_U068,PRJ_0009,2,90.1,11,1,0,1,B,420407.29,1839.58,available
PRJ_0009_U069,PRJ_0009,2,113.14,13,1,1,0,D,524215.3,1960.51,available
PRJ_0009_U070,PRJ_0009,2,74.68,7,0,1,0,B,368236.94,1432.3,available
PRJ_0009_U071,PRJ_0009,3,98.31,5,0,1,1,D,454757.51,1967.39,available
PRJ_0009_U072,PRJ_0009,2,90.41,7,0,1,0,B,432654.93,1897.78,available
PRJ_0009_U073,PRJ_0009,3,77.79,0,0,1,0,C,352353.36,1126.63,available
PRJ_0009_U074,PRJ_0009,2,105.36,7,0,0,1,B,467891.21,2491.67,available
PRJ_0009_U075,PRJ_0009,2,79.36,0,1,1,1,C,382140.14,1705.03,available
PRJ_0009_U076,PRJ_0009,4,180.0,0,0,1,0,B,846205.79,3801.39,available
PRJ_0009_U077,PRJ_0009,3,76.08,7,1,1,0,A,362863.38,1321.72,available
PRJ_0009_U078,PRJ_0009,4,171.04,7,1,1,1,A,895406.14,4200.0,available
PRJ_0010_U001,PRJ_0010,1,59.61,13,0,0,0,D,261097.48,1039.89,available
PRJ_0010_U002,PRJ_0010,4,130.88,3,0,1,1,B,556306.18,2622.66,available
PRJ_0010_U003,PRJ_0010,4,135.86,2,0,1,1,A,635019.7,2744.83,available
PRJ_0010_U004,PRJ_0010,3,119.35,11,0,1,0,C,568038.07,2562.16,available
PRJ_0010_U005,PRJ_0010,2,100.69,13,0,1,1,C,489124.99,1825.03,available
PRJ_0010_U006,PRJ_0010,4,166.98,8,1,0,0,B,754367.94,3971.95,available
PRJ_0010_U007,PRJ_0010,3,119.89,5,0,1,1,C,572194.55,2344.79,available
PRJ_0010_U008,PRJ_0010,2,105.44,4,1,0,0,C,465703.7,1775.42,available
PRJ_0010_U009,PRJ_0010,3,102.16,6,0,0,1,C,480049.21,2496.93,available
PRJ_0010_U010,PRJ_0010,3,105.0,0,0,1,0,D,454478.78,2109.27,available
PRJ_0010_U011,PRJ_0010,1,47.94,7,0,1,0,C,216759.99,985.83,available
PRJ_0010_U012,PRJ_0010,3,81.26,3,0,1,1,C,321890.02,1661.54,available
PRJ_0010_U013,PRJ_0010,3,104.55,3,1,0,0,B,466320.78,1538.1,available
PRJ_0010_U014,PRJ_0010,2,64.54,7,1,0,0,A,302067.51,1525.88,available
PRJ_0010_U015,PRJ_0010,2,63.13,13,1,1,1,B,297561.82,1396.12,available
PRJ_0010_U016,PRJ_0010,3,119.94,2,0,1,1,C,588052.56,2338.48,available
PRJ_0010_U017,PRJ_0010,3,105.0,12,0,0,0,C,443555.06,1660.43,available
PRJ_0010_U018,PRJ_0010,4,119.15,7,0,1,0,B,529431.01,1801.38,available
PRJ_0010_U019,PRJ_0010,3,120.14,13,0,0,1,C,521982.13,2758.2,available
PRJ_0010_U020,PRJ_0010,3,96.17,5,1,0,0,B,423243.85,1475.41,available
PRJ_0010_U021,PRJ_0010,3,132.64,13,0,1,1,B,646876.27,2426.05,available
PRJ_0010_U022,PRJ_0010,3,120.89,9,1,1,1,D,624697.97,2949.61,available
PRJ_0010_U023,PRJ_0010,3,128.43,9,0,1,0,B,566657.85,2699.85,available
PRJ_0010_U024,PRJ_0010,1,70.45,7,0,1,1,B,314889.55,1111.06,available
PRJ_0010_U025,PRJ_0010,3,98.97,6,0,0,1,B,424285.23,2120.77,available
PRJ_0010_U026,PRJ_0010,3,112.44,7,1,0,1,B,565929.19,2441.88,available
PRJ_0010_U027,PRJ_0010,3,70.73,11,1,0,1,C,352897.47,1791.2,available
PRJ_0010_U028,PRJ_0010,3,102.1,11,0,1,1,D,470996.98,1583.99,available
PRJ_0010_U029,PRJ_0010,3,107.46,0,1,1,0,C,461380.8,1505.5,available
PRJ_0010_U030,PRJ_0010,2,76.63,9,0,0,1,C,325927.93,1499.23,available
PRJ_0010_U031,PRJ_0010,1,47.01,11,0,1,0,B,216755.94,759.56,available
PRJ_0010_U032,PRJ_0010,1,61.13,10,1,1,0,B,298142.06,1296.26,available
PRJ_0010_U033,PRJ_0010,2,106.1,6,1,1,1,B,457766.12,1464.12,available
PRJ_0010_U034,PRJ_0010,2,91.72,4,0,1,1,A,406718.37,2001.67,available
PRJ_0010_U035,PRJ_0010,2,71.04,9,0,0,0,C,344401.75,1787.66,available
PRJ_0010_U036,PRJ_0010,2,85.74,9,0,1,1,B,393306.76,1987.83,available
PRJ_0010_U037,PRJ_0010,2,91.37,5,0,0,1,B,433911.8,2309.7,available
PRJ_0010_U038,PRJ_0010,3,140.46,5,1,1,0,A,669377.29,3479.85,available
PRJ_0010_U039,PRJ_0010,3,96.78,5,0,1,0,C,406554.34,1693.59,available
PRJ_0010_U040,PRJ_0010,2,67.87,0,0,1,0,A,297061.73,1206.95,available
PRJ_0010_U041,PRJ_0010,2,120.73,0,0,0,1,B,530197.79,2748.06,available
PRJ_0010_U042,PRJ_0010,2,86.73,1,0,1,1,C,372270.34,1955.27,available
PRJ_0010_U043,PRJ_0010,1,43.05,5,0,1,1,B,184623.59,988.76,available
PRJ_0010_U044,PRJ_0010,2,86.57,7,0,1,0,D,425625.9,2083.6,available
PRJ_0010_U045,PRJ_0010,1,42.73,5,0,0,1,B,179620.31,650.43,available
PRJ_0010_U046,PRJ_0010,2,95.99,13,0,0,1,C,460358.26,2436.59,available
PRJ_0010_U047,PRJ_0010,4,163.18,3,0,1,1,D,719401.24,3811.2,available
PRJ_0010_U048,PRJ_0010,3,100.98,5,1,0,0,B,456713.73,2130.78,available
PRJ_0010_U049,PRJ_0010,3,99.84,3,0,1,0,C,455889.18,2323.0,available
PRJ_0010_U050,PRJ_0010,2,91.41,4,0,1,1,B,399636.95,1770.12,available
PRJ_0010_U051,PRJ_0010,2,76.02,8,1,1,1,C,376162.27,1990.26,available
PRJ_0010_U052,PRJ_0010,4,116.0,4,0,0,1,D,460250.43,1554.74,available
PRJ_0010_U053,PRJ_0010,2,74.06,4,0,1,1,C,341104.27,1743.24,available
PRJ_0010_U054,PRJ_0010,3,102.09,9,0,1,1,D,414997.35,1365.98,available
PRJ_0010_U055,PRJ_0010,4,113.58,11,0,1,1,C,520777.21,2046.48,available
PRJ_0010_U056,PRJ_0010,3,86.09,2,1,1,0,C,414333.76,1438.21,available
PRJ_0010_U057,PRJ_0010,2,97.22,1,1,1,0,B,462716.82,1964.1,available
PRJ_0010_U058,PRJ_0010,3,110.19,3,1,0,0,C,466612.59,1721.44,available
PRJ_0010_U059,PRJ_0010,1,62.36,8,0,1,0,D,268435.77,1425.08,available
PRJ_0010_U060,PRJ_0010,2,61.26,13,1,1,1,C,284606.62,1259.42,available
PRJ_0011_U001,PRJ_0011,2,73.66,2,0,0,0,A,232558.5,1114.18,available
PRJ_0011_U002,PRJ_0011,3,143.36,5,0,1,0,B,469358.64,2476.19,available
PRJ_0011_U003,PRJ_0011,3,102.4,6,1,0,1,D,375645.49,1725.67,available
PRJ_0011_U004,PRJ_0011,4,169.66,1,0,0,0,B,570985.71,1839.82,available
PRJ_0011_U005,PRJ_0011,2,97.4,9,0,1,1,A,331693.86,1423.3,available
PRJ_0011_U006,PRJ_0011,2,77.29,5,1,0,0,B,260427.23,914.32,available
PRJ_0011_U007,PRJ_0011,2,84.94,0,1,1,0,B,286438.05,937.85,available
PRJ_0011_U008,PRJ_0011,2,97.02,0,0,1,0,D,340099.67,1534.98,available
PRJ_0011_U009,PRJ_0011,4,157.76,7,1,0,1,C,518556.81,2548.57,available
PRJ_0011_U010,PRJ_0011,2,96.52,9,1,1,1,B,340240.66,1105.03,available
PRJ_0011_U011,PRJ_0011,3,117.53,7,0,1,0,D,376040.42,1853.78,available
PRJ_0011_U012,PRJ_0011,2,73.45,10,0,1,1,C,268345.48,1276.26,available
PRJ_0011_U013,PRJ_0011,2,79.44,10,0,0,1,C,253798.42,1233.11,available
PRJ_0011_U014,PRJ_0011,4,137.92,12,0,1,0,B,487362.6,1811.68,available
PRJ_0011_U015,PRJ_0011,2,76.78,13,0,0,0,B,287501.57,1165.03,available
PRJ_0011_U016,PRJ_0011,1,58.69,12,0,0,0,A,220135.24,756.41,available
PRJ_0011_U017,PRJ_0011,2,94.28,11,0,1,0,A,302583.82,1120.82,available
PRJ_0011_U018,PRJ_0011,4,180.0,6,0,0,0,C,632266.85,2432.93,available
PRJ_0011_U019,PRJ_0011,4,106.75,7,0,0,1,A,356290.51,1384.33,available
PRJ_0011_U020,PRJ_0011,2,68.11,8,0,1,0,B,225962.62,804.54,available
PRJ_0011_U021,PRJ_0011,3,116.93,2,0,0,0,C,390683.07,1403.05,available
PRJ_0011_U022,PRJ_0011,1,69.8,9,0,1,0,A,261395.19,1357.94,available
PRJ_0011_U023,PRJ_0011,3,74.7,8,0,1,1,B,275329.99,1357.49,available
PRJ_0011_U024,PRJ_0011,2,97.52,7,1,1,1,C,349151.73,1376.27,available
PRJ_0011_U025,PRJ_0011,3,127.7,11,0,1,0,D,466436.52,2471.58,available
PRJ_0011_U026,PRJ_0011,4,128.17,9,0,1,1,B,407219.01,1508.44,available
PRJ_0011_U027,PRJ_0011,2,93.42,13,0,1,1,D,321706.44,1313.21,available
PRJ_0011_U028,PRJ_0011,2,99.6,13,1,1,0,C,349749.38,1747.73,available
PRJ_0011_U029,PRJ_0011,2,87.2,11,1,1,1,C,325035.22,1353.17,available
PRJ_0011_U030,PRJ_0011,2,83.69,4,1,1,1,B,299223.46,1105.5,available
PRJ_0011_U031,PRJ_0011,1,39.33,2,0,0,1,C,133175.02,550.0,available
PRJ_0011_U032,PRJ_0011,2,93.73,4,0,1,1,C,323134.88,1387.31,available
PRJ_0011_U033,PRJ_0011,4,118.73,9,1,1,0,B,435340.99,1986.51,available
PRJ_0011_U034,PRJ_0011,1,61.76,12,0,1,1,D,226981.34,925.92,available
PRJ_0011_U035,PRJ_0011,3,73.66,12,1,1,1,D,275537.89,1139.93,available
PRJ_0011_U036,PRJ_0011,1,48.26,9,1,1,1,B,176633.65,664.24,available
PRJ_0011_U037,PRJ_0011,3,90.26,9,0,1,1,C,329486.08,1440.25,available
PRJ_0011_U038,PRJ_0011,2,90.05,13,0,1,1,B,335568.0,1228.33,available
PRJ_0011_U039,PRJ_0011,4,120.87,9,0,0,1,C,412604.56,2111.96,available
PRJ_0011_U040,PRJ_0011,2,71.01,1,0,1,1,C,246225.27,1193.76,available
PRJ_0011_U041,PRJ_0011,2,92.7,7,0,1,1,A,351007.77,1435.55,available
PRJ_0011_U042,PRJ_0011,3,136.83,5,1,0,1,A,458308.2,2221.85,available
PRJ_0011_U043,PRJ_0011,3,120.98,8,0,0,1,B,463132.45,1473.88,available
PRJ_0011_U044,PRJ_0011,3,153.34,8,0,1,1,D,511988.31,2018.14,available
PRJ_0011_U045,PRJ_0011,1,65.25,4,1,1,1,B,231614.67,962.9,available
PRJ_0011_U046,PRJ_0011,2,111.73,4,0,1,1,D,370103.76,1563.21,available
PRJ_0011_U047,PRJ_0011,3,81.43,1,0,1,1,B,314176.39,1524.17,available
PRJ_0011_U048,PRJ_0011,3,120.08,4,0,1,1,B,407102.38,2171.07,available
PRJ_0011_U049,PRJ_0011,3,103.23,11,0,1,0,D,355089.09,1428.05,available
PRJ_0011_U050,PRJ_0011,2,63.18,9,0,0,1,B,217738.62,861.27,available
PRJ_0011_U051,PRJ_0011,2,84.72,13,1,0,0,B,306049.16,1389.56,available
PRJ_0011_U052,PRJ_0011,4,170.48,12,0,1,0,A,591607.74,2247.81,available
PRJ_0011_U053,PRJ_0011,3,136.32,11,0,1,1,A,484584.31,1688.63,available
PRJ_0011_U054,PRJ_0011,2,79.13,2,1,0,1,A,231019.43,1231.36,available
PRJ_0011_U055,PRJ_0011,4,151.25,4,1,1,1,B,547908.33,2733.03,available
PRJ_0011_U056,PRJ_0011,3,127.57,0,0,1,1,C,444060.34,2363.86,available
PRJ_0011_U057,PRJ_0011,2,103.23,1,1,1,1,B,392262.41,1434.42,available
PRJ_0011_U058,PRJ_0011,2,97.62,3,0,0,1,A,354724.47,1137.51,available
PRJ_0011_U059,PRJ_0011,3,127.2,3,0,1,0,B,431865.0,1792.46,available
PRJ_0011_U060,PRJ_0011,2,100.41,0,1,1,1,B,377488.42,1988.34,available
PRJ_0011_U061,PRJ_0011,3,93.53,11,0,1,0,D,311812.05,1084.45,available
PRJ_0011_U062,PRJ_0011,3,100.05,7,1,1,0,B,380510.2,1305.28,available
PRJ_0011_U063,PRJ_0011,2,68.3,9,0,1,1,A,237413.07,788.64,available
PRJ_0011_U064,PRJ_0011,4,148.29,9,0,0,0,C,482824.14,2360.02,available
PRJ_0011_U065,PRJ_0011,2,103.51,13,1,1,0,D,375591.87,1853.55,available
PRJ_0011_U066,PRJ_0011,2,84.31,2,0,0,1,C,307663.77,1455.64,available
PRJ_0011_U067,PRJ_0011,3,122.0,4,0,0,1,C,419852.92,1379.88,available
PRJ_0011_U068,PRJ_0011,3,131.15,4,0,1,1,D,490224.65,2350.17,available
PRJ_0011_U069,PRJ_0011,2,59.59,7,0,1,1,C,205279.79,857.27,available
