snapshot_date,supplier_id,supplier_name,category,risk_profile,annual_volume_eur,orders,incidents,avg_delay_days,dependency_pct,estimated_margin_pct,macro_pressure,demand_pressure,risk_score,risk_tier_rule,reliability_index,behavior_state,forecast_risk_score_90,forecast_risk_level_90,risk_tier
2024-08-01,SUP_0070,SUP_0070,hormigon,stable,1386114.12,186,3.34,11.74,45.12,21.07,1.2107,1.0096,26.87,LOW,44.63,warning,59.49,LOW,LOW
2024-08-01,SUP_0071,SUP_0071,logistica,stable,1822760.28,105,1.04,21.16,37.74,9.03,1.2107,1.0096,42.83,LOW,36.52,warning,79.72,MED,MED
2024-08-01,SUP_0072,SUP_0072,acabados,stable,3915109.22,112,10.19,0.0,14.8,21.84,1.2107,1.0096,15.37,LOW,56.88,warning,43.93,LOW,LOW
2024-08-01,SUP_0073,SUP_0073,acabados,fragile,2361831.61,110,1.2,13.91,4.67,4.12,1.2107,1.0096,22.46,LOW,63.4,warning,44.7,LOW,LOW
2024-08-01,SUP_0074,SUP_0074,acabados,stable,2696095.99,182,3.88,15.09,27.69,13.24,1.2107,1.0096,33.5,LOW,41.02,warning,74.0,LOW,LOW
2024-08-01,SUP_0075,SUP_0075,logistica,stable,3013554.32,113,1.18,6.12,19.19,20.72,1.2107,1.0096,0.63,LOW,78.29,stable,14.46,LOW,LOW
2024-08-01,SUP_0076,SUP_0076,cemento,stable,2084349.1,153,4.52,4.81,33.29,45.0,1.2107,1.0096,-9.25,LOW,68.48,warning,20.8,LOW,LOW
2024-08-01,SUP_0077,SUP_0077,logistica,stable,2252190.86,58,2.99,7.59,39.09,7.36,1.2107,1.0096,30.58,LOW,56.09,warning,59.06,LOW,LOW
2024-08-01,SUP_0078,SUP_0078,cemento,watch,1681361.04,125,3.28,8.95,37.72,15.96,1.2107,1.0096,24.3,LOW,53.81,warning,59.16,LOW,LOW
2024-08-01,SUP_0079,SUP_0079,electricidad,watch,4225897.7,84,12.42,6.89,62.37,8.22,1.2107,1.0096,67.43,LOW,8.84,critical,116.16,MED,HIGH
2024-08-01,SUP_0080,SUP_0080,fontaneria,watch,1256287.45,261,10.24,20.39,42.35,17.63,1.2107,1.0096,62.74,LOW,0.0,critical,115.65,MED,HIGH
2024-08-01,SUP_0081,SUP_0081,acero,watch,3106065.39,105,6.11,20.5,52.12,14.56,1.2107,1.0096,57.98,LOW,13.06,critical,112.68,MED,HIGH
2024-08-01,SUP_0082,SUP_0082,hormigon,stable,2060577.74,94,14.28,11.02,20.92,26.81,1.2107,1.0096,41.98,LOW,17.98,critical,90.67,MED,MED
2024-08-01,SUP_0083,SUP_0083,hormigon,fragile,2695803.89,202,4.51,30.42,53.13,8.48,1.2107,1.0096,74.6,MED,0.0,critical,131.62,HIGH,HIGH
2024-08-01,SUP_0084,SUP_0084,acabados,stable,1719401.62,8,7.02,5.98,30.98,45.0,1.2107,1.0096,-1.02,LOW,61.52,stable,37.16,LOW,LOW
2024-08-01,SUP_0085,SUP_0085,acero,stable,6060635.67,9,6.27,9.87,44.86,8.52,1.2107,1.0096,45.29,LOW,37.7,warning,80.99,MED,MED
2024-08-01,SUP_0086,SUP_0086,acero,stable,3290850.64,162,3.95,1.52,27.69,45.0,1.2107,1.0096,-18.42,LOW,79.61,stable,4.49,LOW,LOW
2024-08-01,SUP_0087,SUP_0087,logistica,watch,2955038.26,114,10.72,13.19,51.58,10.57,1.2107,1.0096,64.59,LOW,7.79,critical,125.66,HIGH,HIGH
2024-08-01,SUP_0088,SUP_0088,hormigon,watch,3511197.47,137,4.09,8.84,33.27,16.27,1.2107,1.0096,24.23,LOW,52.58,critical,50.2,LOW,LOW
2024-08-01,SUP_0089,SUP_0089,logistica,stable,517009.4,36,5.0,22.73,31.38,7.79,1.2107,1.0096,55.42,LOW,22.08,critical,108.27,MED,MED
2024-08-01,SUP_0090,SUP_0090,logistica,watch,3302317.39,97,10.59,26.56,62.44,18.65,1.2107,1.0096,81.06,MED,0.0,critical,141.49,HIGH,HIGH
2024-08-01,SUP_0091,SUP_0091,fontaneria,stable,5148023.89,238,2.16,4.21,5.3,21.47,1.2107,1.0096,-6.28,LOW,80.93,stable,1.18,LOW,LOW
2024-08-01,SUP_0092,SUP_0092,hormigon,watch,3014358.15,113,0.0,28.06,21.16,11.9,1.2107,1.0096,39.72,LOW,35.12,critical,74.75,LOW,MED
2024-08-01,SUP_0093,SUP_0093,hormigon,stable,3426244.33,83,11.91,9.99,12.23,9.94,1.2107,1.0096,46.3,LOW,27.83,critical,89.98,MED,MED
2024-08-01,SUP_0094,SUP_0094,hormigon,stable,5510659.31,108,13.41,2.45,5.75,13.34,1.2107,1.0096,33.14,LOW,40.3,warning,57.8,LOW,LOW
2024-08-01,SUP_0095,SUP_0095,fontaneria,stable,3372754.81,36,6.21,10.36,24.26,17.17,1.2107,1.0096,27.9,LOW,48.47,warning,58.56,LOW,LOW
2024-08-01,SUP_0096,SUP_0096,hormigon,watch,665846.38,12,0.0,10.13,51.42,5.28,1.2107,1.0096,33.04,LOW,58.11,warning,53.12,LOW,LOW
2024-08-01,SUP_0097,SUP_0097,electricidad,stable,816039.12,133,4.92,13.97,28.17,10.17,1.2107,1.0096,38.22,LOW,39.29,warning,61.47,LOW,MED
2024-08-01,SUP_0098,SUP_0098,cemento,stable,2150950.74,141,1.75,9.91,30.43,26.42,1.2107,1.0096,7.39,LOW,64.5,warning,32.33,LOW,LOW
2024-08-01,SUP_0099,SUP_0099,electricidad,stable,2563229.67,37,3.37,14.79,46.43,38.25,1.2107,1.0096,14.94,LOW,48.32,warning,51.96,LOW,LOW
2024-08-01,SUP_0100,SUP_0100,cemento,fragile,4182870.62,64,5.72,13.17,84.06,28.45,1.2107,1.0096,46.3,LOW,20.96,critical,93.64,MED,MED
2024-08-01,SUP_0101,SUP_0101,fontaneria,fragile,3155218.35,53,10.24,0.72,50.75,8.45,1.2107,1.0096,46.19,LOW,36.12,critical,81.2,MED,MED
2024-08-01,SUP_0102,SUP_0102,cemento,watch,722957.68,66,5.48,7.69,61.34,21.62,1.2107,1.0096,33.97,LOW,40.67,critical,68.39,LOW,LOW
2024-08-01,SUP_0103,SUP_0103,hormigon,stable,1778832.67,99,1.34,5.87,30.44,18.92,1.2107,1.0096,7.61,LOW,72.82,stable,36.14,LOW,LOW
2024-08-01,SUP_0104,SUP_0104,hormigon,fragile,163956.0,5,13.38,4.75,32.72,10.49,1.2107,1.0096,51.49,LOW,25.77,critical,90.34,MED,MED
2024-08-01,SUP_0105,SUP_0105,acabados,watch,2750289.86,136,9.61,16.05,24.81,15.22,1.2107,1.0096,48.87,LOW,19.51,critical,92.6,MED,MED
2024-08-01,SUP_0106,SUP_0106,cemento,watch,2982366.63,118,10.31,7.23,18.61,13.97,1.2107,1.0096,36.19,LOW,37.26,critical,75.07,MED,LOW
2024-08-01,SUP_0107,SUP_0107,electricidad,stable,1656798.18,95,3.51,9.54,24.99,25.02,1.2107,1.0096,11.07,LOW,61.54,warning,34.23,LOW,LOW
2024-08-01,SUP_0108,SUP_0108,fontaneria,stable,4552586.45,8,6.83,18.07,26.06,14.36,1.2107,1.0096,44.95,LOW,29.62,warning,90.35,MED,MED
2024-08-01,SUP_0109,SUP_0109,electricidad,stable,4696978.27,60,9.31,3.45,37.62,7.44,1.2107,1.0096,42.59,LOW,39.75,warning,70.71,LOW,MED
2024-08-01,SUP_0110,SUP_0110,fontaneria,fragile,3550734.27,187,0.61,11.54,94.94,5.03,1.2107,1.0096,56.84,LOW,27.9,critical,89.52,MED,HIGH
2024-08-01,SUP_0111,SUP_0111,acabados,watch,418635.22,11,6.6,6.97,17.66,18.31,1.2107,1.0096,19.88,LOW,57.8,stable,47.51,LOW,LOW
2024-08-01,SUP_0112,SUP_0112,acero,stable,2739646.4,109,4.99,13.18,36.55,14.17,1.2107,1.0096,37.02,LOW,38.93,warning,74.77,LOW,LOW
2024-08-01,SUP_0113,SUP_0113,acabados,stable,4675878.26,50,1.95,9.87,24.76,17.87,1.2107,1.0096,13.94,LOW,66.06,stable,38.89,LOW,LOW
2024-08-01,SUP_0114,SUP_0114,acero,watch,3138236.09,107,6.95,6.63,56.26,14.03,1.2107,1.0096,42.07,LOW,35.32,critical,81.25,MED,MED
2024-08-01,SUP_0115,SUP_0115,logistica,stable,4641815.19,86,8.25,20.32,29.67,27.39,1.2107,1.0096,41.2,LOW,20.0,critical,96.51,MED,MED
2024-08-01,SUP_0116,SUP_0116,electricidad,fragile,1689161.04,126,3.35,19.82,18.49,12.42,1.2107,1.0096,35.68,LOW,39.22,critical,72.71,LOW,LOW
2024-08-01,SUP_0117,SUP_0117,acabados,watch,6018416.98,144,13.66,1.43,52.35,8.94,1.2107,1.0096,57.75,LOW,17.75,critical,107.03,MED,HIGH
2024-08-01,SUP_0118,SUP_0118,logistica,watch,2239516.61,208,7.08,0.35,24.49,24.4,1.2107,1.0096,8.4,LOW,62.24,warning,35.44,LOW,LOW
2024-08-01,SUP_0119,SUP_0119,acabados,stable,3771339.07,100,2.06,11.49,19.24,45.0,1.2107,1.0096,-12.94,LOW,72.89,warning,12.63,LOW,LOW
2024-08-01,SUP_0120,SUP_0120,acabados,watch,936311.9,132,3.41,12.74,24.2,10.24,1.2107,1.0096,29.99,LOW,49.64,critical,65.05,LOW,LOW
2024-08-01,SUP_0121,SUP_0121,electricidad,watch,1848434.56,37,22.0,14.84,31.2,17.18,1.2107,1.0096,85.12,MED,0.0,critical,160.53,HIGH,HIGH
2024-08-01,SUP_0122,SUP_0122,cemento,watch,5165178.7,139,6.16,12.32,40.08,17.51,1.2107,1.0096,37.49,LOW,34.62,critical,68.21,LOW,MED
2024-08-01,SUP_0123,SUP_0123,electricidad,stable,3198476.26,65,0.65,8.74,27.81,26.72,1.2107,1.0096,0.84,LOW,74.83,stable,29.22,LOW,LOW
2024-08-01,SUP_0124,SUP_0124,hormigon,stable,5012440.07,91,9.6,9.77,46.33,23.47,1.2107,1.0096,40.84,LOW,26.67,critical,89.26,MED,MED
2024-08-01,SUP_0125,SUP_0125,logistica,stable,3277644.86,142,2.03,1.88,33.49,24.15,1.2107,1.0096,-0.17,LOW,77.24,stable,17.97,LOW,LOW
2024-08-01,SUP_0126,SUP_0126,hormigon,watch,3392919.86,34,6.45,3.86,68.14,17.8,1.2107,1.0096,38.02,LOW,41.0,warning,75.15,MED,MED
2024-08-01,SUP_0127,SUP_0127,hormigon,stable,5483412.37,115,4.05,4.51,25.76,7.23,1.2107,1.0096,23.28,LOW,62.26,warning,46.67,LOW,LOW
2024-08-01,SUP_0128,SUP_0128,hormigon,stable,3084887.95,145,0.35,5.84,13.45,27.63,1.2107,1.0096,-11.78,LOW,86.2,stable,0.0,LOW,LOW
2024-08-01,SUP_0129,SUP_0129,fontaneria,stable,994118.37,127,1.05,11.3,56.66,9.9,1.2107,1.0096,35.69,LOW,47.36,warning,67.37,LOW,LOW
2024-08-01,SUP_0130,SUP_0130,electricidad,watch,2457966.61,28,7.22,9.25,30.85,7.34,1.2107,1.0096,42.08,LOW,40.46,warning,77.49,MED,MED
2024-08-01,SUP_0131,SUP_0131,logistica,stable,3619070.24,97,5.67,0.0,37.08,26.32,1.2107,1.0096,7.37,LOW,66.93,stable,29.02,LOW,LOW
2024-08-01,SUP_0132,SUP_0132,acero,fragile,2805225.26,188,0.0,3.32,80.22,14.66,1.2107,1.0096,26.42,LOW,56.75,warning,48.43,LOW,LOW
2024-08-01,SUP_0133,SUP_0133,hormigon,watch,1350603.49,20,6.62,9.73,37.16,19.57,1.2107,1.0096,31.61,LOW,43.59,critical,70.77,LOW,LOW
2024-08-01,SUP_0134,SUP_0134,cemento,stable,2112881.02,46,7.48,8.08,27.4,17.64,1.2107,1.0096,29.26,LOW,46.37,warning,51.97,LOW,LOW
2024-08-01,SUP_0135,SUP_0135,cemento,watch,2409820.42,114,4.5,15.45,81.31,5.87,1.2107,1.0096,67.41,LOW,13.14,critical,105.83,MED,HIGH
2024-08-01,SUP_0136,SUP_0136,acero,stable,2799672.45,76,1.73,7.61,42.54,14.43,1.2107,1.0096,21.33,LOW,61.48,stable,47.04,LOW,LOW
2024-08-01,SUP_0137,SUP_0137,logistica,fragile,1007855.93,97,5.32,10.61,57.05,19.12,1.2107,1.0096,38.41,LOW,35.64,critical,73.59,LOW,MED
2024-08-01,SUP_0138,SUP_0138,electricidad,watch,2637230.4,182,5.94,21.15,41.63,16.61,1.2107,1.0096,51.67,LOW,15.54,critical,96.12,MED,MED
2024-08-01,SUP_0139,SUP_0139,logistica,watch,2389279.18,136,3.2,6.38,56.07,27.83,1.2107,1.0096,16.58,LOW,54.86,warning,54.06,LOW,LOW
2024-08-01,SUP_0140,SUP_0140,cemento,stable,3333034.42,112,5.75,3.79,20.81,19.96,1.2107,1.0096,12.34,LOW,63.68,warning,36.46,LOW,LOW
2024-08-01,SUP_0141,SUP_0141,cemento,watch,4071844.82,257,7.58,13.8,57.06,20.63,1.2107,1.0096,48.5,LOW,15.91,critical,91.88,MED,MED
2024-08-01,SUP_0142,SUP_0142,acabados,watch,2985512.87,65,4.46,4.32,41.54,6.78,1.2107,1.0096,31.77,LOW,55.27,warning,41.4,LOW,LOW
2024-08-01,SUP_0143,SUP_0143,cemento,fragile,2867048.46,51,16.46,12.15,71.98,17.37,1.2107,1.0096,82.62,MED,0.0,critical,158.39,HIGH,HIGH
2024-08-01,SUP_0144,SUP_0144,cemento,watch,2984550.27,69,9.17,18.32,24.17,13.56,1.2107,1.0096,52.31,LOW,18.49,critical,91.17,MED,MED
2024-08-01,SUP_0145,SUP_0145,acero,watch,2275407.05,139,20.04,6.67,14.73,10.76,1.2107,1.0096,66.0,LOW,0.0,critical,114.24,MED,HIGH
2024-08-01,SUP_0146,SUP_0146,logistica,stable,1844067.21,70,5.89,14.55,4.44,11.0,1.2107,1.0096,30.49,LOW,47.1,warning,65.56,LOW,LOW
2024-08-01,SUP_0147,SUP_0147,fontaneria,stable,2360552.92,66,7.75,2.89,13.91,14.53,1.2107,1.0096,19.31,LOW,60.06,warning,46.94,LOW,LOW
2024-08-01,SUP_0148,SUP_0148,cemento,watch,2377095.03,173,2.48,13.39,39.75,15.68,1.2107,1.0096,29.71,LOW,45.74,warning,73.19,LOW,LOW
2024-08-01,SUP_0149,SUP_0149,acabados,stable,1140179.26,119,5.43,11.4,27.74,32.13,1.2107,1.0096,13.75,LOW,50.65,critical,38.2,LOW,LOW
2024-08-01,SUP_0150,SUP_0150,acabados,stable,3555525.79,88,8.7,4.11,55.12,14.77,1.2107,1.0096,42.3,LOW,34.69,warning,87.13,MED,MED
2024-08-01,SUP_0151,SUP_0151,acabados,fragile,3312971.29,109,8.01,13.54,95.0,10.56,1.2107,1.0096,76.52,MED,0.0,critical,136.61,HIGH,HIGH
2024-08-01,SUP_0152,SUP_0152,logistica,fragile,998177.28,76,3.85,4.61,36.45,1.0,1.2107,1.0096,33.86,LOW,57.07,warning,47.71,LOW,LOW
2024-08-01,SUP_0153,SUP_0153,hormigon,stable,2971990.2,65,10.29,8.98,40.65,11.98,1.2107,1.0096,50.64,LOW,24.85,critical,83.94,MED,MED
2024-08-01,SUP_0154,SUP_0154,logistica,watch,3724820.44,199,5.2,21.76,43.07,19.23,1.2107,1.0096,48.37,LOW,17.09,critical,100.94,MED,MED
2024-08-01,SUP_0155,SUP_0155,acero,stable,3649607.94,29,8.68,15.14,27.68,11.75,1.2107,1.0096,49.47,LOW,25.78,critical,91.26,MED,MED
2024-08-01,SUP_0156,SUP_0156,acabados,watch,2965843.16,116,0.0,7.96,42.88,28.7,1.2107,1.0096,2.53,LOW,71.35,stable,15.82,LOW,LOW
2024-08-01,SUP_0157,SUP_0157,fontaneria,stable,1394499.32,231,1.55,7.39,46.79,15.16,1.2107,1.0096,21.61,LOW,56.37,warning,37.34,LOW,LOW
2024-08-01,SUP_0158,SUP_0158,acabados,watch,1746266.47,135,5.12,22.92,32.33,20.1,1.2107,1.0096,44.18,LOW,22.13,critical,93.13,MED,MED
2024-08-01,SUP_0159,SUP_0159,fontaneria,watch,2694317.67,108,0.0,22.21,61.81,15.99,1.2107,1.0096,45.13,LOW,30.14,critical,88.69,MED,MED
2024-08-01,SUP_0160,SUP_0160,fontaneria,watch,4114421.32,62,4.4,10.08,21.98,15.3,1.2107,1.0096,22.92,LOW,55.82,warning,42.66,LOW,LOW
2024-08-01,SUP_0161,SUP_0161,fontaneria,stable,485303.75,101,3.8,15.79,28.01,18.33,1.2107,1.0096,29.35,LOW,44.01,warning,69.65,LOW,LOW
2024-08-01,SUP_0162,SUP_0162,acabados,fragile,2561122.68,121,3.91,1.72,84.83,14.76,1.2107,1.0096,37.72,LOW,44.3,critical,73.18,LOW,MED
2024-08-01,SUP_0163,SUP_0163,acabados,stable,5691700.91,91,7.66,6.9,33.93,35.5,1.2107,1.0096,13.1,LOW,49.98,warning,44.29,LOW,LOW
2024-08-01,SUP_0164,SUP_0164,cemento,stable,2834040.6,142,1.22,1.96,60.25,1.0,1.2107,1.0096,32.7,LOW,60.2,warning,51.31,LOW,LOW
2024-08-01,SUP_0165,SUP_0165,acabados,watch,3758503.57,22,3.87,20.5,47.77,1.09,1.2107,1.0096,62.77,LOW,21.74,critical,99.74,MED,HIGH
2024-08-01,SUP_0166,SUP_0166,electricidad,stable,2132380.57,152,7.3,8.24,41.93,14.65,1.2107,1.0096,38.47,LOW,36.03,critical,79.75,MED,MED
2024-08-01,SUP_0167,SUP_0167,acero,fragile,2650310.29,92,16.59,19.06,62.88,17.02,1.2107,1.0096,89.64,MED,0.0,critical,168.12,HIGH,HIGH
2024-08-01,SUP_0168,SUP_0168,electricidad,fragile,1097004.49,126,7.09,45.0,45.73,15.84,1.2107,1.0096,93.51,MED,0.0,critical,180.0,HIGH,HIGH
2024-08-01,SUP_0169,SUP_0169,logistica,stable,409616.14,57,4.07,11.63,23.65,17.22,1.2107,1.0096,23.08,LOW,54.13,warning,62.01,LOW,LOW
2024-08-01,SUP_0170,SUP_0170,logistica,fragile,5348664.11,191,14.87,24.24,59.82,10.88,1.2107,1.0096,97.01,MED,0.0,critical,176.1,HIGH,HIGH
2024-08-01,SUP_0171,SUP_0171,acabados,stable,1829666.38,166,9.35,7.64,18.55,28.86,1.2107,1.0096,18.99,LOW,44.11,warning,63.9,LOW,LOW
2024-08-01,SUP_0172,SUP_0172,electricidad,watch,2561425.05,190,15.87,12.19,58.45,16.06,1.2107,1.0096,76.14,MED,0.0,critical,135.38,HIGH,HIGH
2024-08-01,SUP_0173,SUP_0173,acabados,stable,1122839.41,16,4.19,7.09,40.91,18.37,1.2107,1.0096,23.25,LOW,56.6,warning,53.53,LOW,LOW
2024-08-01,SUP_0174,SUP_0174,acero,fragile,2033039.94,128,12.87,15.19,59.53,18.2,1.2107,1.0096,69.98,LOW,0.0,critical,133.17,HIGH,HIGH
2024-08-01,SUP_0175,SUP_0175,fontaneria,stable,3290517.12,107,2.09,19.86,19.66,18.08,1.2107,1.0096,26.83,LOW,46.18,warning,62.21,LOW,LOW
2024-08-01,SUP_0176,SUP_0176,fontaneria,stable,2085146.55,20,5.67,8.69,38.66,16.75,1.2107,1.0096,30.68,LOW,47.82,warning,61.67,LOW,LOW
2024-08-01,SUP_0177,SUP_0177,hormigon,stable,3483814.04,101,2.02,10.95,19.9,21.74,1.2107,1.0096,9.71,LOW,65.62,warning,34.88,LOW,LOW
2024-08-01,SUP_0178,SUP_0178,hormigon,fragile,1877016.44,125,2.37,14.22,75.68,15.74,1.2107,1.0096,46.76,LOW,29.78,critical,78.64,MED,MED
2024-08-01,SUP_0179,SUP_0179,cemento,fragile,3379400.82,98,1.83,7.96,11.98,10.64,1.2107,1.0096,12.16,LOW,72.17,warning,26.75,LOW,LOW
2024-08-01,SUP_0180,SUP_0180,cemento,watch,3020406.77,91,9.5,10.97,28.86,28.02,1.2107,1.0096,29.92,LOW,34.14,critical,71.66,LOW,LOW
2024-08-01,SUP_0181,SUP_0181,electricidad,fragile,4674353.27,114,7.91,28.38,9.28,1.0,1.2107,1.0096,69.5,LOW,4.32,critical,127.36,HIGH,HIGH
2024-08-01,SUP_0182,SUP_0182,electricidad,fragile,1848653.1,163,4.35,26.63,18.34,3.94,1.2107,1.0096,57.31,LOW,17.57,critical,96.56,MED,HIGH
2024-08-01,SUP_0183,SUP_0183,hormigon,watch,2749893.93,109,5.92,8.47,54.12,7.16,1.2107,1.0096,47.66,LOW,34.26,critical,89.07,MED,MED
2024-08-01,SUP_0184,SUP_0184,acero,stable,4828596.08,11,2.03,12.06,41.11,12.92,1.2107,1.0096,29.74,LOW,53.49,warning,67.71,LOW,LOW
2024-08-01,SUP_0185,SUP_0185,fontaneria,watch,4964781.11,116,0.0,14.72,26.83,13.25,1.2107,1.0096,20.9,LOW,59.65,warning,43.09,LOW,LOW
2024-08-01,SUP_0186,SUP_0186,hormigon,watch,1597397.75,100,1.81,26.94,15.77,4.95,1.2107,1.0096,47.98,LOW,30.54,critical,95.26,MED,MED
2024-08-01,SUP_0187,SUP_0187,acero,stable,2731376.47,19,2.84,5.58,4.6,11.53,1.2107,1.0096,7.43,LOW,78.88,stable,16.29,LOW,LOW
2024-08-01,SUP_0188,SUP_0188,acero,stable,5453302.74,103,6.33,9.92,21.93,11.94,1.2107,1.0096,31.81,LOW,46.04,warning,60.65,LOW,LOW
2024-08-01,SUP_0189,SUP_0189,electricidad,watch,4531854.72,104,11.06,5.93,80.58,25.68,1.2107,1.0096,52.66,LOW,13.5,critical,101.27,MED,MED
2024-08-01,SUP_0190,SUP_0190,acero,stable,3341701.29,46,6.61,0.0,39.5,29.99,1.2107,1.0096,7.62,LOW,64.88,warning,34.92,LOW,LOW
2024-08-01,SUP_0191,SUP_0191,acabados,fragile,3160660.31,84,3.68,26.68,44.08,12.0,1.2107,1.0096,58.88,LOW,13.79,critical,107.37,MED,HIGH
2024-08-01,SUP_0192,SUP_0192,acero,stable,2130421.37,33,1.8,0.0,34.28,19.57,1.2107,1.0096,1.27,LOW,83.21,stable,16.6,LOW,LOW
2024-08-01,SUP_0193,SUP_0193,electricidad,stable,2827035.03,93,5.65,1.0,12.91,12.41,1.2107,1.0096,11.85,LOW,71.15,stable,34.7,LOW,LOW
2024-08-01,SUP_0194,SUP_0194,acero,fragile,2324808.61,200,5.58,10.91,42.97,1.33,1.2107,1.0096,51.09,LOW,31.01,critical,91.31,MED,MED
2024-08-01,SUP_0195,SUP_0195,hormigon,stable,2911793.69,71,7.38,8.9,34.39,14.84,1.2107,1.0096,36.11,LOW,40.28,warning,78.48,MED,LOW
2024-08-01,SUP_0196,SUP_0196,fontaneria,stable,3167547.77,122,3.56,2.49,19.74,8.85,1.2107,1.0096,14.45,LOW,71.35,stable,32.92,LOW,LOW
2024-08-01,SUP_0197,SUP_0197,hormigon,watch,2236811.24,15,13.76,8.74,60.9,9.19,1.2107,1.0096,72.61,MED,2.84,critical,121.91,HIGH,HIGH
2024-08-01,SUP_0198,SUP_0198,acero,fragile,4040874.17,166,5.54,23.95,46.07,2.78,1.2107,1.0096,70.49,MED,5.2,critical,121.55,HIGH,HIGH
2024-08-01,SUP_0199,SUP_0199,acabados,stable,5854780.65,168,8.48,6.79,40.6,18.09,1.2107,1.0096,35.79,LOW,35.54,warning,70.94,LOW,LOW
2024-08-01,SUP_0200,SUP_0200,logistica,stable,1325274.76,105,5.39,13.28,17.16,12.13,1.2107,1.0096,31.7,LOW,45.22,warning,70.2,LOW,LOW
2024-08-01,SUP_0201,SUP_0201,fontaneria,watch,3688143.93,143,1.28,13.19,59.16,15.71,1.2107,1.0096,34.54,LOW,43.06,warning,68.93,LOW,LOW
2024-08-01,SUP_0202,SUP_0202,logistica,fragile,2965835.02,31,0.0,17.9,84.27,13.77,1.2107,1.0096,51.0,LOW,30.16,critical,88.07,MED,MED
2024-08-01,SUP_0203,SUP_0203,acabados,watch,3158151.46,156,3.12,27.51,22.24,4.68,1.2107,1.0096,55.95,LOW,19.44,critical,106.08,MED,MED
2024-08-01,SUP_0204,SUP_0204,electricidad,stable,2644516.46,69,9.98,8.43,19.09,39.18,1.2107,1.0096,12.01,LOW,46.25,warning,46.77,LOW,LOW
2024-08-01,SUP_0205,SUP_0205,acabados,stable,4660284.67,83,2.0,7.46,39.79,10.22,1.2107,1.0096,24.87,LOW,60.26,warning,35.28,LOW,LOW
2024-08-01,SUP_0206,SUP_0206,acero,stable,4725603.52,81,0.07,10.59,27.85,27.56,1.2107,1.0096,1.06,LOW,73.22,warning,24.0,LOW,LOW
2024-08-01,SUP_0207,SUP_0207,electricidad,stable,4002909.09,56,7.46,4.55,58.53,16.85,1.2107,1.0096,38.68,LOW,38.95,warning,68.81,LOW,MED
2024-08-01,SUP_0208,SUP_0208,electricidad,watch,2364248.59,126,13.71,1.96,35.11,3.5,1.2107,1.0096,56.38,LOW,22.86,critical,99.8,MED,HIGH
2024-08-01,SUP_0209,SUP_0209,logistica,stable,273530.36,113,14.82,5.91,47.87,16.45,1.2107,1.0096,58.42,LOW,9.71,critical,108.18,MED,HIGH
2024-08-01,SUP_0210,SUP_0210,acabados,watch,4088529.14,128,10.43,6.89,42.05,12.82,1.2107,1.0096,47.73,LOW,26.21,critical,92.58,MED,MED
2024-08-01,SUP_0211,SUP_0211,electricidad,watch,3789511.54,94,3.59,7.74,47.63,18.13,1.2107,1.0096,25.69,LOW,52.23,warning,60.55,LOW,LOW
2024-08-01,SUP_0212,SUP_0212,fontaneria,watch,4129803.03,90,5.32,4.17,65.94,14.21,1.2107,1.0096,37.68,LOW,42.97,critical,73.93,LOW,MED
2024-08-01,SUP_0213,SUP_0213,hormigon,stable,1318642.2,90,5.55,10.36,21.38,43.86,1.2107,1.0096,-2.05,LOW,60.11,warning,29.8,LOW,LOW
2024-08-01,SUP_0214,SUP_0214,acabados,fragile,1595557.76,252,8.15,11.26,24.6,17.85,1.2107,1.0096,34.54,LOW,32.52,critical,77.52,MED,LOW
2024-08-01,SUP_0215,SUP_0215,electricidad,watch,2978336.1,27,5.06,12.8,26.79,11.45,1.2107,1.0096,34.97,LOW,45.31,critical,70.29,LOW,LOW
2024-08-01,SUP_0216,SUP_0216,electricidad,watch,2213039.38,123,15.88,22.2,54.1,20.02,1.2107,1.0096,85.26,MED,0.0,critical,165.52,HIGH,HIGH
2024-08-01,SUP_0217,SUP_0217,acabados,stable,3299187.95,118,4.6,3.43,14.05,37.0,1.2107,1.0096,-11.73,LOW,77.84,stable,0.0,LOW,LOW
2024-08-01,SUP_0218,SUP_0218,fontaneria,stable,4475497.42,44,8.55,3.85,44.98,38.83,1.2107,1.0096,12.85,LOW,50.1,warning,53.56,LOW,LOW
2024-08-01,SUP_0219,SUP_0219,cemento,fragile,1074020.05,158,4.81,18.31,34.26,4.98,1.2107,1.0096,52.33,LOW,25.72,critical,89.28,MED,MED
2024-08-01,SUP_0220,SUP_0220,acero,stable,5137306.79,180,7.39,8.36,50.45,10.39,1.2107,1.0096,47.02,LOW,29.25,warning,82.16,MED,MED
2024-09-01,SUP_0001,SUP_0001,logistica,watch,4583412.42,175,0.0,21.22,68.17,5.38,0.9211,1.0761,57.12,LOW,23.52,critical,97.4,MED,HIGH
2024-09-01,SUP_0002,SUP_0002,acero,stable,4040705.35,69,2.33,9.59,11.52,27.85,0.9211,1.0761,-1.29,LOW,73.97,stable,14.78,LOW,LOW
2024-09-01,SUP_0003,SUP_0003,cemento,fragile,3255303.13,46,1.06,21.2,94.38,11.03,0.9211,1.0761,66.43,LOW,13.37,critical,128.51,HIGH,HIGH
2024-09-01,SUP_0004,SUP_0004,electricidad,watch,2058116.09,106,2.03,19.15,35.51,3.71,0.9211,1.0761,47.09,LOW,35.7,critical,87.65,MED,MED
